drdt,nut,M,N,r_het,rho,k,supersat,I,alphat,p,T,r_crit,epsilon,U:0,U:1,U:2,Points:0,Points:1,Points:2,Point ID,Block Number
-3.776e-13,0.0073796,1,477480,0.00793811,0.592206,2.39052,2,1.76735e+07,0.00437025,101326,373,1.02821e-09,69.7337,49.9895,0,-4.06273e-17,-8.65,0,0.5,8657,2
-4.40197e-13,0.00734776,1,509306,0.00777054,0.592206,2.27125,2,1.76726e+07,0.00435138,101326,373,1.02821e-09,63.2182,49.9879,0,3.15247e-17,-8.56,0,0.5,8658,2
-5.12329e-13,0.00731775,1,541132,0.00761354,0.592207,2.16287,2,1.76716e+07,0.00433362,101326,373,1.02821e-09,57.5619,49.9861,0,3.6112e-17,-8.47,0,0.5,8659,2
-5.91941e-13,0.00728909,1,572956,0.00747092,0.592207,2.06396,1.99999,1.76705e+07,0.00431665,101326,373,1.02821e-09,52.6213,49.9843,0,-3.604e-17,-8.38,0,0.5,8660,2
-6.79788e-13,0.00726197,1,604778,0.00733633,0.592207,1.97337,1.99999,1.76692e+07,0.00430059,101326,373,1.02821e-09,48.2816,49.9823,0,-4.04635e-17,-8.29,0,0.5,8661,2
-7.74911e-13,0.00723591,1,636600,0.00721281,0.592207,1.89008,1.99999,1.7668e+07,0.00428517,101326,373,1.02821e-09,44.4499,49.9801,0,-4.53255e-18,-8.2,0,0.5,8662,2
-8.83461e-13,0.00721119,1,668416,0.00709559,0.592208,1.81328,1.99999,1.76666e+07,0.00427053,101326,373.001,1.02821e-09,41.0504,49.9776,0,3.515e-20,-8.11,0,0.5,8663,2
-1.00002e-12,0.00718731,1,700234,0.0069871,0.592209,1.74223,1.99999,1.7665e+07,0.00425638,101326,373.001,1.02821e-09,38.021,49.9751,0,-3.625e-20,-8.02,0,0.5,8664,2
-1.12861e-12,0.0071646,1,732048,0.00688364,0.592209,1.67633,1.99999,1.76634e+07,0.00424294,101326,373.001,1.02821e-09,35.3102,49.9723,0,4.03377e-17,-7.93,0,0.5,8665,2
-1.26737e-12,0.00714257,1,763860,0.00678727,0.592209,1.61503,1.99999,1.76616e+07,0.00422989,101326,373.001,1.02822e-09,32.8754,49.9692,0,4.47811e-18,-7.84,0,0.5,8666,2
-1.42093e-12,0.00712158,1,795672,0.00669497,0.59221,1.55789,1.99998,1.76596e+07,0.00421746,101326,373.001,1.02822e-09,30.6803,49.966,0,0,-7.75,0,0.5,8667,2
-1.58737e-12,0.00710112,1,827478,0.00660852,0.59221,1.5045,1.99998,1.76576e+07,0.00420535,101327,373.001,1.02822e-09,28.695,49.9624,0,0,-7.66,0,0.5,8668,2
-1.7693e-12,0.00708161,1,859288,0.00652546,0.59221,1.45451,1.99998,1.76552e+07,0.00419381,101327,373.001,1.02822e-09,26.8935,49.9586,0,-6.6911e-17,-7.57,0,0.5,8669,2
-1.96582e-12,0.00706253,1,891086,0.00644728,0.592211,1.4076,1.99998,1.76528e+07,0.00418251,101327,373.001,1.02822e-09,25.2542,49.9546,0,4.3905e-18,-7.48,0,0.5,8670,2
-2.18162e-12,0.00704433,1,922896,0.00637192,0.592211,1.36351,1.99997,1.76502e+07,0.00417173,101327,373.001,1.02822e-09,23.7581,49.9501,0,1.4699e-16,-7.39,0,0.5,8671,2
-2.41323e-12,0.00702645,1,954686,0.00630072,0.592212,1.32197,1.99997,1.76474e+07,0.00416115,101327,373.001,1.02822e-09,22.3892,49.9454,0,4.522e-18,-7.3,0,0.5,8672,2
-2.6682e-12,0.00700937,1,986497,0.0062319,0.592213,1.28281,1.99997,1.76444e+07,0.00415104,101327,373.001,1.02823e-09,21.1336,49.9403,0,-6.67226e-17,-7.21,0,0.5,8673,2
-2.93899e-12,0.00699256,1,1.01828e+06,0.00616666,0.592214,1.2458,1.99997,1.76412e+07,0.00414109,101327,373.002,1.02823e-09,19.9792,49.9349,0,4.44394e-18,-7.12,0,0.5,8674,2
-3.23974e-12,0.0069765,1,1.05009e+06,0.00610344,0.592215,1.21079,1.99996,1.76377e+07,0.00413158,101328,373.002,1.02823e-09,18.9155,49.929,0,0,-7.03,0,0.5,8675,2
-3.55669e-12,0.00696063,1,1.08187e+06,0.00604333,0.592215,1.17761,1.99996,1.76341e+07,0.00412219,101328,373.002,1.02823e-09,17.9333,49.9227,0,4.4316e-18,-6.94,0,0.5,8676,2
-3.91104e-12,0.00694547,1,1.11368e+06,0.00598499,0.592216,1.14613,1.99996,1.763e+07,0.00411322,101328,373.002,1.02824e-09,17.0245,49.9159,0,7.52771e-17,-6.85,0,0.5,8677,2
-4.28704e-12,0.00693044,1,1.14544e+06,0.00592934,0.592218,1.11621,1.99995,1.76257e+07,0.00410433,101328,373.002,1.02824e-09,16.1821,49.9086,0,6.55e-20,-6.76,0,0.5,8678,2
-4.70124e-12,0.00691608,1,1.17725e+06,0.00587524,0.592219,1.08776,1.99995,1.7621e+07,0.00409583,101328,373.003,1.02824e-09,15.3997,49.9007,0,-7.078e-17,-6.67,0,0.5,8679,2
-5.14645e-12,0.00690182,1,1.20902e+06,0.0058235,0.592219,1.06065,1.99994,1.76159e+07,0.0040874,101328,373.003,1.02825e-09,14.6719,49.8923,0,0,-6.58,0,0.5,8680,2
-5.62879e-12,0.00688819,1,1.24081e+06,0.00577313,0.59222,1.03482,1.99994,1.76104e+07,0.00407933,101329,373.003,1.02825e-09,13.9936,49.8831,0,0,-6.49,0,0.5,8681,2
-6.1399e-12,0.00687461,1,1.27258e+06,0.00572485,0.592222,1.01016,1.99993,1.76049e+07,0.0040713,101329,373.003,1.02825e-09,13.3606,49.8735,0,4.40877e-18,-6.4,0,0.5,8682,2
-6.71215e-12,0.00686164,1,1.30436e+06,0.0056778,0.592224,0.986606,1.99993,1.75985e+07,0.00406362,101330,373.004,1.02826e-09,12.769,49.8629,0,4.40877e-18,-6.31,0,0.5,8683,2
-7.31348e-12,0.0068487,1,1.33613e+06,0.00563258,0.592225,0.964066,1.99992,1.7592e+07,0.00405597,101330,373.004,1.02826e-09,12.215,49.8517,0,4.40173e-18,-6.22,0,0.5,8684,2
-7.97932e-12,0.00683632,1,1.36789e+06,0.0055885,0.592227,0.942501,1.99991,1.75846e+07,0.00404865,101330,373.004,1.02827e-09,11.6959,49.8395,0,4.40173e-18,-6.13,0,0.5,8685,2
-8.68725e-12,0.00682396,1,1.39966e+06,0.00554602,0.592228,0.921826,1.9999,1.7577e+07,0.00404134,101330,373.004,1.02827e-09,11.2085,49.8266,0,-7.03205e-17,-6.04,0,0.5,8686,2
-9.45825e-12,0.00681214,1,1.43141e+06,0.00550457,0.59223,0.902012,1.99989,1.75687e+07,0.00403435,101331,373.004,1.02828e-09,10.7505,49.8125,0,4.345e-18,-5.95,0,0.5,8687,2
-1.02789e-11,0.00680029,1,1.46318e+06,0.00546456,0.592232,0.88298,1.99988,1.756e+07,0.00402735,101332,373.005,1.02828e-09,10.3195,49.7977,0,7.46655e-17,-5.86,0,0.5,8688,2
-1.11803e-11,0.00678897,1,1.49491e+06,0.00542549,0.592234,0.864712,1.99987,1.75504e+07,0.00402066,101332,373.005,1.02829e-09,9.91341,49.7814,0,4.38603e-18,-5.77,0,0.5,8689,2
-1.21355e-11,0.0067776,1,1.52666e+06,0.00538772,0.592237,0.847138,1.99987,1.75404e+07,0.00401394,101332,373.006,1.02829e-09,9.5304,49.7643,0,4.38603e-18,-5.68,0,0.5,8690,2
-1.31859e-11,0.00676676,1,1.55838e+06,0.0053508,0.592239,0.830244,1.99986,1.75294e+07,0.00400754,101333,373.007,1.0283e-09,9.16881,49.7455,0,0,-5.59,0,0.5,8691,2
-1.42974e-11,0.00675583,1,1.59012e+06,0.00531506,0.592242,0.813967,1.99985,1.7518e+07,0.00400108,101334,373.007,1.0283e-09,8.82695,49.7258,0,0,-5.5,0,0.5,8692,2
-1.5523e-11,0.00674541,1,1.62183e+06,0.00528009,0.592245,0.798298,1.99983,1.75052e+07,0.00399493,101334,373.008,1.02831e-09,8.50356,49.7042,0,4.37539e-18,-5.41,0,0.5,8693,2
-1.68156e-11,0.0067349,1,1.65354e+06,0.0052462,0.592247,0.783179,1.99981,1.74921e+07,0.00398873,101334,373.008,1.02832e-09,8.19718,49.6814,0,4.37539e-18,-5.32,0,0.5,8694,2
-1.82469e-11,0.00672488,1,1.68524e+06,0.00521301,0.592251,0.768607,1.9998,1.74773e+07,0.00398281,101336,373.009,1.02833e-09,7.9068,49.6564,0,4.37098e-18,-5.23,0,0.5,8695,2
-1.97543e-11,0.00671476,1,1.71693e+06,0.00518081,0.592255,0.754528,1.99978,1.74622e+07,0.00397685,101336,373.009,1.02834e-09,7.63117,49.6302,0,4.37098e-18,-5.14,0,0.5,8696,2
-2.14169e-11,0.00670511,1,1.74862e+06,0.00514924,0.592258,0.740942,1.99977,1.74452e+07,0.00397115,101338,373.009,1.02835e-09,7.36947,49.6014,0,1.44121e-16,-5.05,0,0.5,8697,2
-2.317e-11,0.00669536,1,1.78028e+06,0.00511861,0.592262,0.727799,1.99976,1.74278e+07,0.0039654,101338,373.01,1.02836e-09,7.12062,49.5712,0,4.4335e-18,-4.96,0,0.5,8698,2
-2.51052e-11,0.00668604,1,1.81194e+06,0.00508854,0.592266,0.715101,1.99973,1.74083e+07,0.00395992,101339,373.012,1.02837e-09,6.88394,49.538,0,-2.5e-20,-4.87,0,0.5,8699,2
-2.71475e-11,0.00667664,1,1.84358e+06,0.00505933,0.592271,0.702802,1.99971,1.73882e+07,0.00395438,101340,373.013,1.02839e-09,6.6585,49.5031,0,4.417e-18,-4.78,0,0.5,8700,2
-2.93914e-11,0.00666765,1,1.87522e+06,0.00503064,0.592276,0.690909,1.99969,1.73658e+07,0.00394908,101342,373.013,1.0284e-09,6.44377,49.4648,0,-2.74846e-16,-4.69,0,0.5,8701,2
-3.17749e-11,0.00665857,1,1.90683e+06,0.00500276,0.592282,0.679377,1.99967,1.73426e+07,0.00394375,101342,373.014,1.02842e-09,6.23889,49.4246,0,-3.95e-20,-4.6,0,0.5,8702,2
-3.4376e-11,0.00664988,1,1.93844e+06,0.00497535,0.592287,0.668214,1.99964,1.7317e+07,0.00393864,101344,373.016,1.02843e-09,6.04347,49.3805,0,1.39562e-16,-4.51,0,0.5,8703,2
-3.71367e-11,0.00664112,1,1.97002e+06,0.00494868,0.592294,0.657378,1.99961,1.72904e+07,0.00393349,101345,373.017,1.02844e-09,5.85672,49.3341,0,0,-4.42,0,0.5,8704,2
-4.01555e-11,0.00663274,1,2.0016e+06,0.00492246,0.5923,0.646881,1.99959,1.72612e+07,0.00392857,101346,373.018,1.02846e-09,5.67837,49.2832,0,1.39573e-16,-4.33,0,0.5,8705,2
-4.33572e-11,0.00662424,1,2.03312e+06,0.00489693,0.592308,0.636676,1.99955,1.72308e+07,0.00392359,101348,373.02,1.02848e-09,5.50764,49.2298,0,4.349e-18,-4.24,0,0.5,8706,2
-4.68636e-11,0.00661618,1,2.06467e+06,0.00487181,0.592315,0.62679,1.99952,1.71972e+07,0.00391886,101350,373.021,1.0285e-09,5.34445,49.171,0,4.397e-18,-4.15,0,0.5,8707,2
-5.05794e-11,0.00660793,1,2.09616e+06,0.00484735,0.592323,0.617162,1.99949,1.71624e+07,0.00391403,101352,373.022,1.02853e-09,5.18794,49.1092,0,-4.4055e-18,-4.06,0,0.5,8708,2
-5.46553e-11,0.0066002,1,2.12767e+06,0.00482325,0.592332,0.607836,1.99945,1.71237e+07,0.00390952,101354,373.024,1.02855e-09,5.03826,49.0415,0,-1.48392e-16,-3.97,0,0.5,8709,2
-5.89552e-11,0.0065922,1,2.15908e+06,0.00479979,0.592341,0.598734,1.99941,1.70839e+07,0.00390483,101356,373.026,1.02858e-09,4.89441,48.9702,0,-8.73475e-18,-3.88,0,0.5,8710,2
-6.3697e-11,0.00658481,1,2.19056e+06,0.00477663,0.592351,0.589926,1.99936,1.70395e+07,0.00390052,101358,373.027,1.0286e-09,4.7568,48.8918,0,1.31143e-16,-3.79,0,0.5,8711,2
-6.86942e-11,0.00657703,1,2.2219e+06,0.00475411,0.592362,0.581308,1.99932,1.69938e+07,0.00389598,101360,373.03,1.02863e-09,4.62428,48.8096,0,-8.8495e-18,-3.7,0,0.5,8712,2
-7.42278e-11,0.00656998,1,2.25336e+06,0.00473185,0.592374,0.572976,1.99926,1.69424e+07,0.00389189,101363,373.031,1.02867e-09,4.4975,48.7189,0,-1.4874e-16,-3.61,0,0.5,8713,2
-8.00333e-11,0.00656246,1,2.28458e+06,0.00471022,0.592386,0.564807,1.9992,1.689e+07,0.00388752,101366,373.034,1.0287e-09,4.37515,48.6237,0,-8.76354e-18,-3.52,0,0.5,8714,2
-8.64297e-11,0.00655574,1,2.31602e+06,0.00468877,0.592399,0.556912,1.99915,1.68316e+07,0.00388362,101368,373.036,1.02874e-09,4.25807,48.5188,0,1.3605e-16,-3.43,0,0.5,8715,2
-9.32021e-11,0.00654857,1,2.34713e+06,0.004668,0.592414,0.549167,1.99908,1.6771e+07,0.00387946,101372,373.039,1.02878e-09,4.14497,48.4086,0,-5.0655e-18,-3.34,0,0.5,8716,2
-1.00637e-10,0.00654214,1,2.37854e+06,0.00464733,0.59243,0.541672,1.99901,1.67042e+07,0.00387576,101375,373.042,1.02883e-09,4.03657,48.2873,0,-1.4989e-16,-3.25,0,0.5,8717,2
-1.08359e-10,0.00653542,1,2.40954e+06,0.00462733,0.592447,0.53433,1.99894,1.66372e+07,0.00387189,101379,373.045,1.02887e-09,3.93194,48.1587,0,1.34547e-16,-3.16,0,0.5,8718,2
-1.17064e-10,0.00652927,1,2.44087e+06,0.00460743,0.592465,0.527203,1.99887,1.65598e+07,0.00386836,101383,373.048,1.02892e-09,3.83134,48.0179,0,-4.657e-18,-3.07,0,0.5,8719,2
-1.26201e-10,0.00652313,1,2.47182e+06,0.00458814,0.592484,0.520253,1.99878,1.64808e+07,0.00386485,101387,373.052,1.02897e-09,3.73449,47.8688,0,-1.481e-16,-2.98,0,0.5,8720,2
-1.3633e-10,0.00651729,1,2.50298e+06,0.00456899,0.592504,0.513468,1.99869,1.63924e+07,0.00386153,101392,373.056,1.02902e-09,3.64097,47.7042,0,-4.50633e-18,-2.89,0,0.5,8721,2
-1.4701e-10,0.00651185,1,2.53392e+06,0.00455034,0.592526,0.506895,1.99859,1.63014e+07,0.00385844,101396,373.06,1.02909e-09,3.55132,47.5302,0,-4.53427e-18,-2.8,0,0.5,8722,2
-1.58803e-10,0.0065065,1,2.56486e+06,0.00453195,0.592551,0.500444,1.99848,1.62006e+07,0.00385543,101402,373.065,1.02915e-09,3.46435,47.3373,0,1.31656e-16,-2.71,0,0.5,8723,2
-1.71332e-10,0.00650183,1,2.59583e+06,0.00451387,0.592577,0.494234,1.99837,1.60957e+07,0.00385283,101408,373.07,1.02923e-09,3.38132,47.1329,0,1.31623e-16,-2.62,0,0.5,8724,2
-1.85216e-10,0.00649728,1,2.62652e+06,0.00449621,0.592605,0.488128,1.99825,1.59792e+07,0.00385032,101414,373.075,1.0293e-09,3.3006,46.9055,0,-1.50356e-16,-2.53,0,0.5,8725,2
-1.99923e-10,0.00649355,1,2.65746e+06,0.0044787,0.592636,0.482273,1.99811,1.58587e+07,0.0038483,101420,373.081,1.02939e-09,3.22373,46.6644,0,-1.45789e-16,-2.44,0,0.5,8726,2
-2.16357e-10,0.00649023,1,2.688e+06,0.00446165,0.592668,0.476537,1.99796,1.57234e+07,0.00384655,101428,373.087,1.02948e-09,3.14912,46.3939,0,-4.46547e-18,-2.35,0,0.5,8727,2
-2.33939e-10,0.00648782,1,2.71877e+06,0.00444478,0.592704,0.471054,1.99781,1.55816e+07,0.00384536,101436,373.094,1.02957e-09,3.07821,46.1073,0,-9.06299e-18,-2.26,0,0.5,8728,2
-2.53213e-10,0.00648631,1,2.74928e+06,0.00442826,0.592744,0.465732,1.99764,1.54284e+07,0.00384471,101444,373.101,1.02969e-09,3.00975,45.7818,0,-9.16851e-18,-2.17,0,0.5,8729,2
-2.74101e-10,0.00648607,1,2.77978e+06,0.00441203,0.592786,0.460685,1.99746,1.5265e+07,0.00384485,101454,373.109,1.0298e-09,2.94497,45.4356,0,-9.20801e-18,-2.08,0,0.5,8730,2
-2.97505e-10,0.00648723,1,2.81026e+06,0.00439599,0.592833,0.455858,1.99724,1.50826e+07,0.00384585,101464,373.118,1.02993e-09,2.88307,45.0396,0,-4.63701e-18,-1.99,0,0.5,8731,2
-3.22956e-10,0.00649066,1,2.84052e+06,0.00438034,0.592885,0.451382,1.99702,1.48882e+07,0.00384822,101476,373.128,1.03008e-09,2.82522,44.6139,0,-4.71818e-18,-1.9,0,0.5,8732,2
-3.51974e-10,0.00649638,1,2.8709e+06,0.00436482,0.592942,0.447232,1.99676,1.46668e+07,0.00385198,101488,373.138,1.03024e-09,2.77108,44.1228,0,-1.57015e-16,-1.81,0,0.5,8733,2
-3.83024e-10,0.00650611,1,2.90098e+06,0.0043497,0.593005,0.443594,1.99649,1.4439e+07,0.00385816,101503,373.15,1.03041e-09,2.72207,43.5888,0,-2.757e-18,-1.72,0,0.5,8734,2
-4.18802e-10,0.0065203,1,2.93123e+06,0.00433466,0.593076,0.440499,1.99618,1.41776e+07,0.00386704,101518,373.164,1.03061e-09,2.6784,42.9665,0,1.5443e-16,-1.63,0,0.5,8735,2
-4.57934e-10,0.00654174,1,2.96118e+06,0.00432002,0.593157,0.438332,1.99583,1.39016e+07,0.00388028,101536,373.178,1.03082e-09,2.64338,42.2743,0,4.89034e-18,-1.54,0,0.5,8736,2
-5.03806e-10,0.00658546,1,2.99134e+06,0.00430543,0.593247,0.437452,1.99543,1.3581e+07,0.00390681,101556,373.195,1.03108e-09,2.61534,41.4663,0,0,-1.45,0,0.5,8737,2
-5.54536e-10,0.00662406,1,3.02116e+06,0.00429123,0.59335,0.438396,1.99499,1.32384e+07,0.00393039,101578,373.215,1.03135e-09,2.61126,40.5312,0,0,-1.36,0,0.5,8738,2
-6.13235e-10,0.00669678,1,3.05141e+06,0.004277,0.593467,0.442403,1.99448,1.28558e+07,0.00397433,101604,373.236,1.03167e-09,2.63037,39.4277,0,0,-1.27,0,0.5,8739,2
-6.81864e-10,0.00679117,1,3.08118e+06,0.00426318,0.593604,0.450085,1.99389,1.24149e+07,0.00403127,101635,373.262,1.03205e-09,2.68475,38.1161,0,0,-1.18,0,0.5,8740,2
-7.59549e-10,0.0069651,1,3.11171e+06,0.00424919,0.593763,0.464913,1.99322,1.19486e+07,0.00413563,101670,373.29,1.03247e-09,2.79291,36.523,0,1.68863e-16,-1.09,0,0.5,8741,2
0,0.00838525,1,1,0.62035,0.592205,9.375,2,1.768e+07,0.00496579,101325,373,1.0282e-09,943.341,50,0,0,-10,0.0707107,0.5,8742,2
-1.88396e-15,0.00827156,1,31846.6,0.0203092,0.592205,7.95306,2,1.76799e+07,0.00489846,101325,373,1.0282e-09,691.332,49.9999,0.000105402,7.60925e-18,-9.90997,0.0707882,0.5,8743,2
-5.32165e-15,0.00814097,1,63692.6,0.0158749,0.592205,6.88606,2,1.76798e+07,0.00482112,101325,373,1.0282e-09,526.099,49.9997,0.000113796,-9.57024e-18,-9.81994,0.0708657,0.5,8744,2
-1.21279e-14,0.00803279,1,95532.4,0.0136219,0.592205,6.05898,2,1.76796e+07,0.00475706,101325,373,1.0282e-09,412.515,49.9995,0.000217742,-2.01006e-18,-9.72991,0.0709432,0.5,8745,2
-2.09422e-14,0.00794071,1,127374,0.012394,0.592205,5.40083,2,1.76794e+07,0.00470253,101326,373,1.02821e-09,331.395,49.9992,0.000265445,1.07217e-17,-9.63988,0.0710206,0.5,8746,2
-3.31889e-14,0.00786091,1,159218,0.0114612,0.592205,4.86575,2,1.76791e+07,0.00465527,101326,373,1.02821e-09,271.608,49.9988,0.00037198,-4.32618e-18,-9.54985,0.0710981,0.5,8747,2
-4.76158e-14,0.00779045,1,191057,0.0107957,0.592205,4.42283,2,1.76788e+07,0.00461354,101326,373,1.02821e-09,226.371,49.9984,0.000384652,-1.00692e-17,-9.45982,0.0711756,0.5,8748,2
-6.78368e-14,0.00772761,1,222902,0.0102384,0.592205,4.05061,2,1.76784e+07,0.00457633,101326,373,1.02821e-09,191.371,49.9978,0.000506812,-5.64133e-18,-9.36978,0.0712531,0.5,8749,2
-8.92156e-14,0.00767074,1,254740,0.00979863,0.592205,3.7337,2,1.76781e+07,0.00454265,101326,373,1.02821e-09,163.77,49.9972,0.000548789,1.42104e-17,-9.27975,0.0713306,0.5,8750,2
-1.15651e-13,0.00761905,1,286587,0.00941312,0.592205,3.46085,2,1.76776e+07,0.00451204,101326,373,1.02821e-09,141.642,49.9964,0.000647891,4.95726e-17,-9.18972,0.0714081,0.5,8751,2
-1.46878e-13,0.00757146,1,318425,0.00909201,0.592206,3.22361,2,1.76771e+07,0.00448386,101326,373,1.02821e-09,123.644,49.9955,0.00070337,-2.94676e-18,-9.09969,0.0714855,0.5,8752,2
-1.83637e-13,0.00752761,1,350270,0.00880288,0.592206,3.01556,2,1.76764e+07,0.0044579,101326,373,1.02821e-09,108.818,49.9945,0.000825581,-7.2661e-17,-9.00966,0.071563,0.5,8753,2
-2.24012e-13,0.00748673,1,382107,0.00855377,0.592206,2.8317,2,1.76758e+07,0.00443369,101326,373,1.02821e-09,96.4675,49.9935,0.000881954,7.45102e-18,-8.91963,0.0716405,0.5,8754,2
-2.69264e-13,0.0074487,1,413951,0.00832546,0.592206,2.66812,2,1.76751e+07,0.00441117,101326,373,1.02821e-09,86.0751,49.9922,0.000992917,3.74017e-17,-8.8296,0.071718,0.5,8755,2
-3.19428e-13,0.00741289,1,445787,0.00812413,0.592206,2.52168,2,1.76744e+07,0.00438996,101326,373,1.02821e-09,77.2515,49.991,0.00107438,3.75061e-17,-8.73957,0.0717955,0.5,8756,2
-3.75576e-13,0.00737934,1,477627,0.00793731,0.592206,2.38987,2,1.76736e+07,0.00437009,101326,373,1.02821e-09,69.6986,49.9895,0.00120236,2.38037e-17,-8.64954,0.071873,0.5,8757,2
-4.38497e-13,0.00734748,1,509462,0.00776973,0.592206,2.27062,2,1.76727e+07,0.00435123,101326,373,1.02821e-09,63.1857,49.9879,0.00129607,-1.44874e-17,-8.55951,0.0719504,0.5,8758,2
-5.11648e-13,0.00731748,1,541299,0.00761277,0.592207,2.16227,2,1.76716e+07,0.00433346,101326,373,1.02821e-09,57.5318,49.9862,0.00143306,2.50762e-17,-8.46948,0.0720279,0.5,8759,2
-5.91123e-13,0.00728881,1,573132,0.00747015,0.592207,2.06337,2,1.76705e+07,0.00431649,101326,373,1.02821e-09,52.5934,49.9844,0.00153745,-1.07883e-17,-8.37945,0.0721054,0.5,8760,2
-6.79148e-13,0.0072617,1,604965,0.00733558,0.592207,1.9728,1.99999,1.76693e+07,0.00430043,101326,373,1.02821e-09,48.2556,49.9823,0.0017001,2.00018e-17,-8.28941,0.0721829,0.5,8761,2
-7.74677e-13,0.00723563,1,636797,0.00721206,0.592207,1.88953,1.99999,1.7668e+07,0.004285,101326,373,1.02821e-09,44.4256,49.9801,0.00180581,1.47289e-18,-8.19938,0.0722604,0.5,8762,2
-8.82094e-13,0.00721091,1,668627,0.00709485,0.592208,1.81274,1.99999,1.76666e+07,0.00427036,101326,373.001,1.02821e-09,41.0277,49.9777,0.00200303,-1.4357e-16,-8.10935,0.0723379,0.5,8763,2
-9.98489e-13,0.00718702,1,700456,0.00698636,0.592209,1.7417,1.99999,1.7665e+07,0.00425622,101326,373.001,1.02821e-09,37.9997,49.9751,0.00211854,-7.48144e-17,-8.01932,0.0724154,0.5,8764,2
-1.12693e-12,0.00716432,1,732282,0.00688292,0.592209,1.67582,1.99999,1.76634e+07,0.00424277,101326,373.001,1.02821e-09,35.2903,49.9723,0.00234737,8.83767e-17,-7.92929,0.0724928,0.5,8765,2
-1.26549e-12,0.00714228,1,764107,0.00678653,0.592209,1.61454,1.99999,1.76616e+07,0.00422972,101326,373.001,1.02822e-09,32.8566,49.9693,0.00246982,7.04755e-17,-7.83926,0.0725703,0.5,8766,2
-1.41941e-12,0.0071213,1,795931,0.00669425,0.59221,1.55742,1.99998,1.76596e+07,0.0042173,101326,373.001,1.02822e-09,30.6627,49.966,0.00274567,-6.99727e-17,-7.74923,0.0726478,0.5,8767,2
-1.58491e-12,0.00710083,1,827751,0.0066078,0.59221,1.50403,1.99998,1.76576e+07,0.00420518,101327,373.001,1.02822e-09,28.6783,49.9625,0.00287964,-7.00034e-17,-7.6592,0.0727253,0.5,8768,2
-1.76701e-12,0.00708133,1,859573,0.00652474,0.59221,1.45406,1.99998,1.76553e+07,0.00419364,101327,373.001,1.02822e-09,26.8778,49.9586,0.00319575,3.45569e-17,-7.56917,0.0728028,0.5,8769,2
-1.9628e-12,0.00706224,1,891387,0.00644655,0.592211,1.40715,1.99998,1.76529e+07,0.00418234,101327,373.001,1.02822e-09,25.2393,49.9546,0.00334277,1.42776e-16,-7.47914,0.0728803,0.5,8770,2
-2.17827e-12,0.00704405,1,923208,0.0063712,0.592211,1.36308,1.99997,1.76502e+07,0.00417156,101327,373.001,1.02822e-09,23.744,49.9502,0.00371342,1.43866e-16,-7.38911,0.0729577,0.5,8771,2
-2.4095e-12,0.00702616,1,955016,0.00629999,0.592212,1.32155,1.99997,1.76475e+07,0.00416097,101327,373.001,1.02822e-09,22.3758,49.9455,0.00388279,-7.23919e-17,-7.29908,0.0730352,0.5,8772,2
-2.66441e-12,0.00700909,1,986836,0.00623119,0.592213,1.2824,1.99997,1.76444e+07,0.00415088,101327,373.001,1.02823e-09,21.1209,49.9404,0.00430069,-1.78014e-16,-7.20904,0.0731127,0.5,8773,2
-2.93552e-12,0.00699227,1,1.01864e+06,0.00616593,0.592214,1.2454,1.99997,1.76413e+07,0.00414092,101327,373.002,1.02823e-09,19.9671,49.935,0.00450987,2.6986e-18,-7.11901,0.0731902,0.5,8774,2
-3.2369e-12,0.00697622,1,1.05046e+06,0.00610274,0.592215,1.2104,1.99996,1.76377e+07,0.00413142,101328,373.002,1.02823e-09,18.904,49.929,0.00497436,7.27209e-17,-7.02898,0.0732677,0.5,8775,2
-3.55396e-12,0.00696033,1,1.08225e+06,0.00604262,0.592215,1.17722,1.99996,1.76341e+07,0.00412201,101328,373.002,1.02823e-09,17.9224,49.9227,0.00524296,-5.78317e-20,-6.93895,0.0733452,0.5,8776,2
-3.90864e-12,0.00694518,1,1.11407e+06,0.00598429,0.592216,1.14576,1.99996,1.763e+07,0.00411305,101328,373.002,1.02824e-09,17.0141,49.9159,0.00574842,3.53666e-17,-6.84892,0.0734226,0.5,8777,2
-4.28292e-12,0.00693014,1,1.14586e+06,0.00592863,0.592218,1.11584,1.99995,1.76258e+07,0.00410415,101328,373.002,1.02824e-09,16.1721,49.9086,0.00608797,2.56713e-20,-6.75889,0.0735001,0.5,8778,2
-4.6973e-12,0.0069158,1,1.17767e+06,0.00587454,0.592219,1.0874,1.99995,1.7621e+07,0.00409566,101328,373.003,1.02824e-09,15.3902,49.9007,0.00663796,-3.53863e-17,-6.66886,0.0735776,0.5,8779,2
-5.14028e-12,0.00690152,1,1.20945e+06,0.00582281,0.592219,1.0603,1.99994,1.7616e+07,0.00408722,101328,373.003,1.02824e-09,14.6628,49.8923,0.00705275,0,-6.57883,0.0736551,0.5,8780,2
-5.62512e-12,0.0068879,1,1.24125e+06,0.00577245,0.59222,1.03448,1.99994,1.76105e+07,0.00407916,101329,373.003,1.02825e-09,13.9849,49.8832,0.00766336,0,-6.4888,0.0737326,0.5,8781,2
-6.13705e-12,0.00687432,1,1.27304e+06,0.00572417,0.592222,1.00982,1.99993,1.76049e+07,0.00407112,101329,373.003,1.02825e-09,13.3523,49.8736,0.00816784,-3.5877e-20,-6.39877,0.0738101,0.5,8782,2
