drdt,nut,M,N,r_het,rho,k,supersat,I,alphat,p,T,r_crit,epsilon,U:0,U:1,U:2,Points:0,Points:1,Points:2,Point ID,Block Number
-6.11585e-10,0.0116638,1,1.49073e+06,0.00543051,0.593811,1.48954,1.99302,1.18141e+07,0.00692609,101681,373.299,1.03259e-09,17.1211,82.967,4.44236,-5.26359e-18,-2.05395,0.647621,-0.5,8528,2
-6.55813e-10,0.0116663,1,1.50388e+06,0.00541464,0.593919,1.47392,1.99254,1.14839e+07,0.00692882,101705,373.319,1.03289e-09,16.7601,82.4463,4.89459,-5.22343e-18,-1.96155,0.647752,-0.5,8529,2
-7.01889e-10,0.011672,1,1.51672e+06,0.00539931,0.594032,1.4591,1.99204,1.11502e+07,0.00693357,101730,373.341,1.03321e-09,16.4169,81.8993,5.36984,7.3037e-16,-1.86916,0.647882,-0.5,8530,2
-7.50171e-10,0.011682,1,1.52931e+06,0.00538446,0.594151,1.44546,1.99152,1.08145e+07,0.00694085,101757,373.363,1.03354e-09,16.0973,81.307,5.95704,2.89811e-18,-1.77676,0.648013,-0.5,8531,2
-7.99656e-10,0.0116956,1,1.54142e+06,0.00537031,0.594273,1.43287,1.99098,1.0479e+07,0.00695041,101784,373.387,1.03389e-09,15.7998,80.695,6.58479,-7.45848e-16,-1.68437,0.648143,-0.5,8532,2
-8.49449e-10,0.0117167,1,1.55338e+06,0.00535651,0.594398,1.42169,1.99045,1.016e+07,0.00696436,101811,373.41,1.03422e-09,15.5261,80.0462,7.36234,7.34776e-16,-1.59197,0.648274,-0.5,8533,2
-9.0016e-10,0.011742,1,1.56472e+06,0.00534353,0.594521,1.41219,1.9899,9.83672e+06,0.00698084,101839,373.433,1.03457e-09,15.2864,79.3879,8.19157,-1.45172e-17,-1.49957,0.648404,-0.5,8534,2
-9.48626e-10,0.0117832,1,1.57592e+06,0.00533084,0.59464,1.40507,1.98939,9.54499e+06,0.00700676,101865,373.455,1.0349e-09,15.0795,78.7058,9.27715,-3.16432e-17,-1.40718,0.648535,-0.5,8535,2
-9.94261e-10,0.0118367,1,1.58647e+06,0.00531899,0.594749,1.40036,1.9889,9.2741e+06,0.00703985,101889,373.476,1.03521e-09,14.9109,78.0447,10.3524,-1.78459e-17,-1.31478,0.648665,-0.5,8536,2
-1.02716e-09,0.0119251,1,1.59688e+06,0.00530741,0.594841,1.40177,1.98858,9.10662e+06,0.00709354,101909,373.491,1.03541e-09,14.8299,77.4088,11.9064,-7.71844e-16,-1.22239,0.648796,-0.5,8537,2
-1.05871e-09,0.012016,1,1.60668e+06,0.00529659,0.594906,1.40761,1.98824,8.92455e+06,0.00714837,101924,373.505,1.03563e-09,14.8406,76.7796,13.6501,7.20712e-16,-1.12999,0.648926,-0.5,8538,2
-1.06958e-09,0.0121575,1,1.61629e+06,0.00528608,0.594947,1.42316,1.98817,8.89966e+06,0.00723305,101932,373.51,1.03567e-09,14.9938,76.2638,15.6183,-9.09731e-16,-1.03759,0.649057,-0.5,8539,2
-1.03991e-09,0.0123609,1,1.62515e+06,0.00527644,0.594917,1.449,1.98861,9.15108e+06,0.00735372,101921,373.495,1.03538e-09,15.2874,76.0358,18.0349,-1.64157e-15,-0.945198,0.649187,-0.5,8540,2
-9.0457e-10,0.0127124,1,1.63609e+06,0.00526468,0.594761,1.50236,1.99043,1.03407e+07,0.00756083,101876,373.429,1.03418e-09,15.9807,76.4754,20.8469,7.58566e-16,-0.852802,0.649318,-0.5,8541,2
0,0.0150935,1,1,0.62035,0.59221,30.375,2.00001,1.76912e+07,0.0089385,101326,373,1.0282e-09,5501.57,90,0,0,-10,0.707107,-0.5,8542,2
-1.13194e-14,0.0148792,1,18239.7,0.0250798,0.59221,25.6555,2.00001,1.76902e+07,0.00881163,101326,373,1.0282e-09,4000.14,89.9999,0.00182035,-2.21769e-18,-9.90707,0.707107,-0.5,8543,2
-1.02501e-14,0.0146348,1,36481,0.0189848,0.59221,22.1372,2.00001,1.76904e+07,0.00866686,101326,373,1.0282e-09,3025.01,89.9996,0.00181586,0,-9.81414,0.707107,-0.5,8544,2
-1.70144e-14,0.0144332,1,54714.8,0.0164399,0.59221,19.4246,2.00001,1.76904e+07,0.0085475,101326,373,1.0282e-09,2359.91,89.9993,0.00355263,0,-9.72121,0.707107,-0.5,8545,2
-3.94802e-14,0.0142626,1,72962.8,0.0148998,0.59221,17.2757,2.00001,1.76896e+07,0.00844647,101326,373,1.0282e-09,1887.96,89.9989,0.00434967,-2.4391e-18,-9.62828,0.707107,-0.5,8546,2
-5.87718e-14,0.0141151,1,91185.8,0.0138121,0.59221,15.5349,2.00001,1.76892e+07,0.0083591,101326,373,1.0282e-09,1541.98,89.9982,0.00586509,-2.438e-18,-9.53536,0.707107,-0.5,8547,2
-9.77505e-14,0.0139854,1,109441,0.0129901,0.59221,14.0985,2.00001,1.76882e+07,0.00828231,101326,373,1.0282e-09,1281.37,89.9975,0.00673525,-7.44554e-17,-9.44243,0.707107,-0.5,8548,2
-1.50455e-13,0.0138698,1,127654,0.0123338,0.59221,12.8945,2.00001,1.76868e+07,0.00821386,101326,373,1.0282e-09,1080.52,89.9965,0.00810843,-5.39523e-18,-9.3495,0.707107,-0.5,8549,2
-2.06913e-13,0.0137657,1,145915,0.0117942,0.592211,11.8718,2.00001,1.76854e+07,0.00815219,101326,373,1.0282e-09,922.661,89.9955,0.00928821,6.89611e-17,-9.25657,0.707107,-0.5,8550,2
-2.73121e-13,0.0136709,1,164120,0.0113378,0.592211,10.993,2.00001,1.76839e+07,0.00809608,101327,373,1.0282e-09,796.47,89.9942,0.0108932,-2.28705e-18,-9.16364,0.707107,-0.5,8551,2
-3.52757e-13,0.0135841,1,182384,0.0109454,0.592211,10.2302,2,1.76822e+07,0.00804467,101327,373,1.0282e-09,694.095,89.9928,0.0120259,-2.28491e-18,-9.07071,0.707107,-0.5,8552,2
-4.35402e-13,0.013504,1,200584,0.0106021,0.592212,9.56236,2,1.76806e+07,0.0079972,101327,373,1.0282e-09,609.956,89.9912,0.0135892,-2.29624e-18,-8.97778,0.707107,-0.5,8553,2
-5.31831e-13,0.0134296,1,218849,0.0102985,0.592212,8.97299,2,1.76788e+07,0.00795317,101327,373,1.02821e-09,540.007,89.9894,0.0150114,-2.29364e-18,-8.88485,0.707107,-0.5,8554,2
-6.37501e-13,0.0133602,1,237048,0.0100267,0.592213,8.44924,2,1.76768e+07,0.00791206,101327,373.001,1.02821e-09,481.255,89.9875,0.0168936,0,-8.79192,0.707107,-0.5,8555,2
-7.62416e-13,0.0132952,1,255309,0.00978176,0.592213,7.98092,2,1.76746e+07,0.00787359,101327,373.001,1.02821e-09,431.453,89.9854,0.0181696,-1.47824e-16,-8.69899,0.707107,-0.5,8556,2
-8.9128e-13,0.013234,1,273508,0.00955896,0.592214,7.55979,1.99999,1.76724e+07,0.00783737,101327,373.001,1.02821e-09,388.888,89.983,0.0202371,1.48615e-16,-8.60607,0.707107,-0.5,8557,2
-1.04128e-12,0.0131764,1,291759,0.0093555,0.592214,7.17919,1.99999,1.76699e+07,0.00780323,101327,373.001,1.02821e-09,352.233,89.9806,0.0219718,1.42105e-16,-8.51314,0.707107,-0.5,8558,2
-1.20851e-12,0.0131217,1,309959,0.00916805,0.592215,6.8336,1.99999,1.76672e+07,0.00777087,101327,373.001,1.02821e-09,320.451,89.9777,0.0242412,-1.53424e-16,-8.42021,0.707107,-0.5,8559,2
-1.40709e-12,0.0130699,1,328193,0.0089952,0.592216,6.51849,1.99998,1.76637e+07,0.0077402,101328,373.001,1.02821e-09,292.724,89.9746,0.0260299,0,-8.32728,0.707107,-0.5,8560,2
-1.62048e-12,0.0130205,1,346397,0.00883429,0.592216,6.23003,1.99998,1.76601e+07,0.00771097,101328,373.001,1.02822e-09,268.394,89.9713,0.028701,0,-8.23435,0.707107,-0.5,8561,2
-1.86593e-12,0.0129735,1,364611,0.00868484,0.592218,5.96505,1.99998,1.7656e+07,0.00768315,101328,373.001,1.02822e-09,246.933,89.9678,0.0308647,0,-8.14142,0.707107,-0.5,8562,2
-2.13308e-12,0.0129285,1,382822,0.00854451,0.592219,5.72082,1.99997,1.76516e+07,0.0076565,101328,373.002,1.02822e-09,227.911,89.9637,0.0337307,1.46294e-16,-8.04849,0.707107,-0.5,8563,2
-2.43027e-12,0.0128855,1,401015,0.00841343,0.592219,5.49506,1.99997,1.76467e+07,0.00763105,101328,373.002,1.02822e-09,210.974,89.9595,0.0362953,1.48363e-16,-7.95556,0.707107,-0.5,8564,2
-2.74612e-12,0.0128442,1,419234,0.00828946,0.59222,5.28573,1.99996,1.76417e+07,0.00760658,101329,373.002,1.02823e-09,195.83,89.9548,0.0395904,2.37238e-18,-7.86263,0.707107,-0.5,8565,2
-3.10142e-12,0.0128046,1,437406,0.00817314,0.592221,5.09117,1.99996,1.7636e+07,0.00758314,101329,373.002,1.02823e-09,182.237,89.9499,0.0425266,-1.51843e-16,-7.76971,0.707107,-0.5,8566,2
-3.47785e-12,0.0127663,1,455629,0.00806247,0.592223,4.90985,1.99995,1.76303e+07,0.00756052,101329,373.003,1.02824e-09,169.992,89.9444,0.04625,-1.40808e-18,-7.67678,0.707107,-0.5,8567,2
-3.89173e-12,0.0127296,1,473784,0.00795822,0.592224,4.74052,1.99995,1.7624e+07,0.0075388,101330,373.003,1.02824e-09,158.924,89.9386,0.0497286,-6.12775e-18,-7.58385,0.707107,-0.5,8568,2
-4.33284e-12,0.0126941,1,492004,0.00785859,0.592226,4.58201,1.99994,1.76175e+07,0.00751778,101330,373.003,1.02824e-09,148.887,89.9323,0.0539711,1.41754e-16,-7.49092,0.707107,-0.5,8569,2
-4.82763e-12,0.0126599,1,510145,0.00776436,0.592228,4.43337,1.99994,1.76102e+07,0.00749756,101330,373.004,1.02825e-09,139.758,89.9255,0.0579796,-3.19475e-16,-7.39799,0.707107,-0.5,8570,2
-5.353e-12,0.0126267,1,528352,0.00767402,0.592229,4.29368,1.99993,1.76025e+07,0.00747793,101330,373.004,1.02825e-09,131.432,89.9181,0.062891,-3.13191e-16,-7.30506,0.707107,-0.5,8571,2
-5.93896e-12,0.0125948,1,546484,0.00758821,0.592231,4.16219,1.99992,1.7594e+07,0.00745902,101331,373.004,1.02826e-09,123.818,89.9102,0.0675328,-1.17043e-17,-7.21213,0.707107,-0.5,8572,2
-6.56666e-12,0.0125636,1,564669,0.00750579,0.592233,4.03818,1.99991,1.75851e+07,0.00744062,101332,373.004,1.02827e-09,116.837,89.9015,0.0732212,-8.79187e-18,-7.1192,0.707107,-0.5,8573,2
-7.25889e-12,0.0125336,1,582795,0.00742717,0.592236,3.92107,1.9999,1.75752e+07,0.00742287,101332,373.005,1.02827e-09,110.421,89.8924,0.0785763,3.0113e-16,-7.02627,0.707107,-0.5,8574,2
-7.99628e-12,0.0125043,1,600953,0.00735154,0.592238,3.81028,1.99989,1.75649e+07,0.00740554,101332,373.005,1.02828e-09,104.512,89.8823,0.0851881,-3.05694e-16,-6.93335,0.707107,-0.5,8575,2
-8.82377e-12,0.012476,1,619070,0.00727912,0.592241,3.70534,1.99988,1.75532e+07,0.00738882,101333,373.006,1.02829e-09,99.0587,89.8717,0.091366,4.34495e-18,-6.84042,0.707107,-0.5,8576,2
-9.70099e-12,0.0124484,1,637203,0.00720936,0.592243,3.60579,1.99987,1.75411e+07,0.00737246,101334,373.006,1.02829e-09,94.0147,89.86,0.0990472,3.07998e-16,-6.74749,0.707107,-0.5,8577,2
-1.06781e-11,0.0124216,1,655304,0.00714237,0.592246,3.51124,1.99985,1.75275e+07,0.00735666,101334,373.007,1.0283e-09,89.3406,89.8477,0.106199,0,-6.65456,0.707107,-0.5,8578,2
-1.17121e-11,0.0123954,1,673415,0.00707772,0.59225,3.42131,1.99984,1.75135e+07,0.00734118,101335,373.008,1.02831e-09,85.0014,89.8341,0.115075,-3.08888e-16,-6.56163,0.707107,-0.5,8579,2
-1.28619e-11,0.0123701,1,691494,0.0070155,0.592253,3.3357,1.99982,1.74978e+07,0.00732621,101336,373.008,1.02832e-09,80.9659,89.8197,0.123439,4.69119e-19,-6.4687,0.707107,-0.5,8580,2
-1.40799e-11,0.0123452,1,709584,0.00695533,0.592256,3.25408,1.9998,1.74815e+07,0.00731151,101336,373.009,1.02833e-09,77.2067,89.8039,0.13366,3.07069e-16,-6.37577,0.707107,-0.5,8581,2
-1.5435e-11,0.0123211,1,727632,0.00689734,0.59226,3.17621,1.99979,1.74633e+07,0.00729729,101338,373.009,1.02834e-09,73.6994,89.7873,0.143427,0,-6.28284,0.707107,-0.5,8582,2
-1.6857e-11,0.0122974,1,745700,0.00684116,0.592265,3.1018,1.99977,1.74447e+07,0.0072833,101338,373.01,1.02835e-09,70.4219,89.769,0.155202,0,-6.18991,0.707107,-0.5,8583,2
-1.84413e-11,0.0122744,1,763714,0.00678694,0.59227,3.03068,1.99975,1.74238e+07,0.00726978,101340,373.012,1.02837e-09,67.3549,89.7496,0.166632,-2.44918e-18,-6.09698,0.707107,-0.5,8584,2
-2.01327e-11,0.0122518,1,781751,0.00673432,0.592275,2.96258,1.99973,1.74018e+07,0.00725644,101340,373.012,1.02838e-09,64.4805,89.7283,0.180197,-2.43903e-18,-6.00406,0.707107,-0.5,8585,2
-2.19948e-11,0.0122299,1,799728,0.00668347,0.59228,2.89737,1.9997,1.73776e+07,0.00724355,101342,373.013,1.02839e-09,61.7834,89.7058,0.193529,-3.1744e-16,-5.91113,0.707107,-0.5,8586,2
-2.39579e-11,0.0122083,1,817725,0.00663407,0.592286,2.83482,1.99968,1.73527e+07,0.0072308,101343,373.014,1.02841e-09,59.2491,89.6811,0.209217,-3.18534e-16,-5.8182,0.707107,-0.5,8587,2
-2.61412e-11,0.0121874,1,835664,0.00658624,0.592292,2.77483,1.99965,1.73248e+07,0.0072185,101345,373.016,1.02843e-09,56.865,89.655,0.224693,3.16515e-16,-5.72527,0.707107,-0.5,8588,2
-2.84539e-11,0.0121666,1,853608,0.00653976,0.592299,2.71718,1.99962,1.72958e+07,0.00720629,101346,373.017,1.02844e-09,54.6194,89.6263,0.24289,3.17529e-16,-5.63234,0.707107,-0.5,8589,2
-3.09975e-11,0.0121466,1,871509,0.00649466,0.592306,2.6618,1.99959,1.72639e+07,0.00719453,101348,373.018,1.02846e-09,52.5019,89.5961,0.260837,0,-5.53941,0.707107,-0.5,8590,2
-3.37475e-11,0.0121267,1,889389,0.00645084,0.592314,2.6085,1.99955,1.72296e+07,0.00718284,101350,373.02,1.02849e-09,50.5028,89.5627,0.281937,-3.18907e-16,-5.44648,0.707107,-0.5,8591,2
-3.66976e-11,0.0121075,1,907247,0.00640823,0.592323,2.55722,1.99952,1.71934e+07,0.00717158,101352,373.021,1.02851e-09,48.6138,89.5276,0.302801,4.86591e-18,-5.35355,0.707107,-0.5,8592,2
-3.99292e-11,0.0120884,1,925055,0.00636684,0.592332,2.5078,1.99948,1.71536e+07,0.00716036,101354,373.023,1.02854e-09,46.8266,89.4889,0.327192,3.18144e-16,-5.26062,0.707107,-0.5,8593,2
-4.33833e-11,0.01207,1,942862,0.0063265,0.592342,2.46019,1.99943,1.71118e+07,0.00714957,101356,373.025,1.02856e-09,45.1344,89.4481,0.351559,3.18516e-16,-5.1677,0.707107,-0.5,8594,2
-4.71729e-11,0.0120516,1,960589,0.00628733,0.592352,2.41424,1.99938,1.70658e+07,0.0071388,101358,373.027,1.02859e-09,43.5302,89.4032,0.379614,-2.32339e-18,-5.07477,0.707107,-0.5,8595,2
-5.12133e-11,0.0120339,1,978334,0.00624908,0.592364,2.36992,1.99933,1.70177e+07,0.00712846,101360,373.029,1.02862e-09,42.0085,89.356,0.408123,-3.22533e-16,-4.98184,0.707107,-0.5,8596,2
-5.56436e-11,0.0120162,1,995969,0.00621197,0.592376,2.32709,1.99928,1.69647e+07,0.00711809,101363,373.031,1.02866e-09,40.5633,89.3039,0.440404,-2.50751e-18,-4.88891,0.707107,-0.5,8597,2
-6.03699e-11,0.0119992,1,1.01364e+06,0.00617566,0.592389,2.28574,1.99923,1.69093e+07,0.00710819,101366,373.034,1.02869e-09,39.1899,89.249,0.473767,-3.26959e-16,-4.79598,0.707107,-0.5,8598,2
-6.55316e-11,0.0119821,1,1.03118e+06,0.00614044,0.592403,2.24571,1.99916,1.68487e+07,0.00709821,101369,373.036,1.02873e-09,37.8832,89.1885,0.511013,-5.73161e-21,-4.70305,0.707107,-0.5,8599,2
-7.10755e-11,0.0119657,1,1.04876e+06,0.00610593,0.592419,2.20704,1.99909,1.67844e+07,0.00708873,101372,373.039,1.02877e-09,36.6397,89.125,0.549837,3.23333e-16,-4.61012,0.707107,-0.5,8600,2
-7.7075e-11,0.0119492,1,1.06619e+06,0.00607246,0.592435,2.16955,1.99902,1.67154e+07,0.0070791,101376,373.042,1.02882e-09,35.4544,89.0548,0.593086,0,-4.51719,0.707107,-0.5,8601,2
-8.35475e-11,0.0119335,1,1.08366e+06,0.00603966,0.592453,2.1333,1.99895,1.66417e+07,0.00707003,101380,373.045,1.02886e-09,34.3248,88.9811,0.637968,-6.56371e-16,-4.42426,0.707107,-0.5,8602,2
-9.05558e-11,0.0119175,1,1.10098e+06,0.00600781,0.592472,2.09812,1.99886,1.65624e+07,0.00706077,101384,373.049,1.02892e-09,33.2463,88.8998,0.688412,5.46236e-18,-4.33134,0.707107,-0.5,8603,2
-9.80988e-11,0.0119024,1,1.11831e+06,0.00597663,0.592492,2.06408,1.99878,1.64781e+07,0.00705207,101389,373.053,1.02897e-09,32.2171,88.8143,0.740203,1.31191e-15,-4.23841,0.707107,-0.5,8604,2
-1.06261e-10,0.0118869,1,1.13551e+06,0.00594627,0.592515,2.031,1.99868,1.63874e+07,0.00704318,101394,373.057,1.02903e-09,31.233,88.72,0.799087,-6.70435e-16,-4.14548,0.707107,-0.5,8605,2
-1.15043e-10,0.0118724,1,1.15267e+06,0.00591663,0.592538,1.99896,1.99858,1.62911e+07,0.00703485,101399,373.061,1.0291e-09,30.2925,88.621,0.858946,-6.51332e-16,-4.05255,0.707107,-0.5,8606,2
-1.2458e-10,0.0118575,1,1.16974e+06,0.00588769,0.592564,1.9678,1.99846,1.6187e+07,0.00702634,101405,373.066,1.02917e-09,29.3922,88.5117,0.927621,6.6063e-16,-3.95962,0.707107,-0.5,8607,2
-1.34739e-10,0.0118435,1,1.18672e+06,0.00585949,0.592591,1.93759,1.99835,1.60783e+07,0.00701836,101411,373.071,1.02924e-09,28.5305,88.397,0.99708,-6.69538e-16,-3.86669,0.707107,-0.5,8608,2
-1.45882e-10,0.0118292,1,1.20362e+06,0.00583191,0.592621,1.9082,1.99822,1.59588e+07,0.00701025,101418,373.077,1.02932e-09,27.7047,88.2705,1.07697,4.87829e-18,-3.77376,0.707107,-0.5,8609,2
-1.57634e-10,0.0118158,1,1.22042e+06,0.00580506,0.592652,1.87968,1.99808,1.58362e+07,0.00700265,101425,373.082,1.0294e-09,26.9134,88.1377,1.15803,1.33957e-15,-3.68083,0.707107,-0.5,8610,2
-1.70604e-10,0.0118021,1,1.23711e+06,0.00577881,0.592686,1.8519,1.99793,1.57001e+07,0.00699493,101432,373.089,1.0295e-09,26.154,87.9913,1.25086,-3.83804e-18,-3.5879,0.707107,-0.5,8611,2
-1.84241e-10,0.0117892,1,1.2537e+06,0.00575322,0.592723,1.82494,1.99778,1.55611e+07,0.00698774,101440,373.095,1.0296e-09,25.4257,87.8376,1.34596,1.21398e-17,-3.49497,0.707107,-0.5,8612,2
-1.9923e-10,0.0117761,1,1.27016e+06,0.00572825,0.592762,1.79865,1.99761,1.54081e+07,0.00698042,101449,373.103,1.0297e-09,24.7259,87.6683,1.45388,-1.04884e-18,-3.40205,0.707107,-0.5,8613,2
-2.15116e-10,0.0117639,1,1.28651e+06,0.00570388,0.592804,1.77313,1.99743,1.52495e+07,0.00697367,101458,373.111,1.02982e-09,24.0542,87.4906,1.56602,-6.72496e-16,-3.30912,0.707107,-0.5,8614,2
-2.32316e-10,0.0117514,1,1.30272e+06,0.00568012,0.592849,1.74822,1.99723,1.50798e+07,0.00696681,101468,373.119,1.02994e-09,23.4079,87.2949,1.69174,0,-3.21619,0.707107,-0.5,8615,2
-2.50843e-10,0.0117399,1,1.31877e+06,0.00565698,0.592896,1.72405,1.99702,1.48986e+07,0.00696055,101478,373.128,1.03007e-09,22.7875,87.0896,1.82463,0,-3.12326,0.707107,-0.5,8616,2
-2.70506e-10,0.0117281,1,1.33472e+06,0.00563434,0.592948,1.70043,1.9968,1.47118e+07,0.00695418,101490,373.137,1.03021e-09,22.1896,86.8636,1.97171,0,-3.03033,0.707107,-0.5,8617,2
-2.92032e-10,0.0117175,1,1.35043e+06,0.00561241,0.593003,1.67754,1.99656,1.45065e+07,0.00694851,101502,373.148,1.03036e-09,21.616,86.6264,2.13012,0,-2.9374,0.707107,-0.5,8618,2
-3.14529e-10,0.0117065,1,1.36611e+06,0.00559086,0.593062,1.65513,1.99631,1.43006e+07,0.00694271,101515,373.158,1.03052e-09,21.0617,86.3665,2.30305,-2.69514e-18,-2.84447,0.707107,-0.5,8619,2
-3.39342e-10,0.011697,1,1.38143e+06,0.00557011,0.593125,1.63348,1.99604,1.40715e+07,0.00693777,101529,373.17,1.03069e-09,20.5311,86.0924,2.49258,-2.67483e-18,-2.75154,0.707107,-0.5,8620,2
-3.65171e-10,0.0116871,1,1.39677e+06,0.00554964,0.593192,1.61222,1.99575,1.38432e+07,0.00693266,101544,373.182,1.03087e-09,20.0172,85.7933,2.69926,0,-2.65861,0.707107,-0.5,8621,2
-3.93297e-10,0.0116787,1,1.41171e+06,0.00552999,0.593264,1.59175,1.99544,1.35952e+07,0.00692852,101560,373.196,1.03107e-09,19.5261,85.4781,2.92549,7.01019e-16,-2.56569,0.707107,-0.5,8622,2
-4.23143e-10,0.0116703,1,1.42663e+06,0.00551064,0.59334,1.57168,1.99511,1.33391e+07,0.00692443,101576,373.21,1.03127e-09,19.0504,85.1342,3.17755,6.95659e-16,-2.47276,0.707107,-0.5,8623,2
-4.5466e-10,0.0116635,1,1.4412e+06,0.00549201,0.593421,1.55234,1.99477,1.30758e+07,0.00692134,101594,373.225,1.03149e-09,18.5953,84.7727,3.44615,-7.02923e-16,-2.37983,0.707107,-0.5,8624,2
-4.88868e-10,0.011658,1,1.45564e+06,0.00547379,0.593506,1.5336,1.99439,1.27922e+07,0.00691905,101613,373.241,1.03173e-09,18.1578,84.379,3.76019,-3.50722e-18,-2.2869,0.707107,-0.5,8625,2
-5.2413e-10,0.0116532,1,1.46978e+06,0.00545618,0.593597,1.51544,1.99401,1.25126e+07,0.00691732,101633,373.258,1.03197e-09,17.7372,83.9663,4.08711,-1.24305e-17,-2.19397,0.707107,-0.5,8626,2
-5.62384e-10,0.0116512,1,1.48375e+06,0.005439,0.593692,1.49816,1.99359,1.22113e+07,0.00691722,101654,373.276,1.03223e-09,17.338,83.5194,4.47493,-6.94953e-16,-2.10104,0.707107,-0.5,8627,2
-6.0178e-10,0.0116503,1,1.49735e+06,0.00542248,0.593792,1.48141,1.99316,1.19128e+07,0.00691785,101677,373.294,1.0325e-09,16.954,83.0503,4.88836,0,-2.00811,0.707107,-0.5,8628,2
-6.43576e-10,0.0116533,1,1.51082e+06,0.00540632,0.593896,1.46571,1.99271,1.16022e+07,0.00692083,101700,373.313,1.03279e-09,16.5922,82.5516,5.38753,0,-1.91518,0.707107,-0.5,8629,2
-6.86881e-10,0.0116573,1,1.52382e+06,0.00539089,0.594002,1.45075,1.99224,1.12872e+07,0.00692447,101723,373.333,1.03309e-09,16.2495,82.0261,5.92988,7.44479e-16,-1.82225,0.707107,-0.5,8630,2
-7.30989e-10,0.0116676,1,1.53673e+06,0.00537575,0.594113,1.43695,1.99177,1.09814e+07,0.00693188,101748,373.354,1.03338e-09,15.9278,81.4782,6.55879,-1.99028e-18,-1.72933,0.707107,-0.5,8631,2
-7.76199e-10,0.0116804,1,1.54906e+06,0.00536145,0.594221,1.4245,1.99128,1.06687e+07,0.00694076,101772,373.375,1.0337e-09,15.6357,80.9065,7.27108,-7.3364e-16,-1.6364,0.707107,-0.5,8632,2
-8.19674e-10,0.0117011,1,1.56133e+06,0.00534738,0.594332,1.41317,1.99082,1.03902e+07,0.00695437,101796,373.395,1.03398e-09,15.3609,80.3225,8.0984,7.46541e-16,-1.54347,0.707107,-0.5,8633,2
-8.63025e-10,0.0117276,1,1.57292e+06,0.0053342,0.594431,1.40423,1.99035,1.01032e+07,0.00697127,101818,373.415,1.03429e-09,15.1326,79.7441,9.03835,-2.24653e-17,-1.45054,0.707107,-0.5,8634,2
-9.01742e-10,0.0117681,1,1.5844e+06,0.00532129,0.594531,1.39722,1.98995,9.8726e+06,0.00699647,101840,373.432,1.03454e-09,14.9306,79.1527,10.1741,-1.25798e-17,-1.35761,0.707107,-0.5,8635,2
-9.35075e-10,0.0118314,1,1.59525e+06,0.0053092,0.594598,1.39354,1.98958,9.65817e+06,0.00703494,101855,373.447,1.03477e-09,14.7723,78.6446,11.3847,-3.16148e-17,-1.26468,0.707107,-0.5,8636,2
-9.61335e-10,0.011913,1,1.60571e+06,0.00529765,0.59465,1.39636,1.9893,9.49359e+06,0.00708408,101867,373.458,1.03495e-09,14.7305,78.0921,13.1263,-7.56322e-16,-1.17175,0.707107,-0.5,8637,2
-9.57142e-10,0.0120024,1,1.61578e+06,0.0052866,0.594709,1.40244,1.98949,9.63768e+06,0.00713793,101877,373.455,1.03482e-09,14.7485,77.6473,14.9834,7.35224e-16,-1.07882,0.707107,-0.5,8638,2
-9.29635e-10,0.012134,1,1.62559e+06,0.00527596,0.594647,1.41473,1.98984,9.84209e+06,0.00721546,101862,373.441,1.0346e-09,14.8452,77.5657,16.8811,1.15647e-16,-0.985894,0.707107,-0.5,8639,2
-8.76723e-10,0.0123051,1,1.63505e+06,0.00526576,0.594486,1.43867,1.9904,1.0167e+07,0.00731519,101827,373.416,1.03424e-09,15.1388,77.829,18.9704,-5.99835e-16,-0.892965,0.707107,-0.5,8640,2
-7.09683e-10,0.0126545,1,1.64497e+06,0.00525516,0.594212,1.48907,1.99251,1.16067e+07,0.00751941,101758,373.336,1.03288e-09,15.77,78.7345,21.8274,5.21224e-18,-0.800036,0.707107,-0.5,8641,2
3.66005e-16,0.0150553,1,5220.43,0.324591,0.592211,29.0527,2.00001,1.7694e+07,0.0089159,101326,373,1.0282e-09,5055.08,90,0,0,-10,0,0.5,8642,2
-9.89321e-15,0.0148875,1,17701.9,0.0248023,0.592211,25.7717,2.00001,1.76932e+07,0.00881656,101326,373,1.0282e-09,4033.33,89.9998,0,0,-9.91,0,0.5,8643,2
-2.25694e-14,0.0146516,1,35394.4,0.0192813,0.592211,22.3162,2.00001,1.76927e+07,0.00867688,101326,373,1.0282e-09,3070.1,89.9995,0,1.04587e-25,-9.82,0,0.5,8644,2
-4.3475e-14,0.0144562,1,53093.4,0.0165747,0.592211,19.637,2.00001,1.7692e+07,0.00856111,101327,373,1.0282e-09,2407.69,89.9992,0,2.24372e-18,-9.73,0,0.5,8645,2
-6.68977e-14,0.0142899,1,70785.4,0.0150699,0.592211,17.5046,2.00001,1.76912e+07,0.00846262,101327,373,1.0282e-09,1934.46,89.9987,0,-2.4721e-18,-9.64,0,0.5,8646,2
-9.27946e-14,0.0141456,1,88482.6,0.0139424,0.592211,15.7707,2.00001,1.76907e+07,0.00837722,101327,373,1.0282e-09,1585.6,89.998,0,-4.71581e-18,-9.55,0,0.5,8647,2
-1.30678e-13,0.0140184,1,106174,0.013129,0.592211,14.3353,2.00001,1.76898e+07,0.00830187,101327,373,1.0282e-09,1321.58,89.9971,0,1.11844e-17,-9.46,0,0.5,8648,2
