,Ambient Pressure [Pa],dT [K],$r$ [m],Time_r [s]
0,248238.77551020408,28.857142857142858,1.0032139024422035e-06,1.7e-08
0,248238.77551020408,29.653061224489797,1.0033015791293014e-06,1.7e-08
0,248238.77551020408,30.448979591836736,1.0033892102225954e-06,1.8000000000000002e-08
0,248238.77551020408,31.244897959183675,1.0034767961711334e-06,1.8000000000000002e-08
0,248238.77551020408,32.04081632653062,1.0035643374149544e-06,1.8000000000000002e-08
0,248238.77551020408,32.83673469387755,1.003651834641394e-06,1.8000000000000002e-08
0,248238.77551020408,33.63265306122449,1.0037392877400312e-06,1.9e-08
0,248238.77551020408,34.42857142857143,1.0038266974192474e-06,1.9e-08
0,248238.77551020408,35.224489795918366,1.0039140640998487e-06,1.9e-08
0,248238.77551020408,36.02040816326531,1.004001388192719e-06,1.9e-08
0,248238.77551020408,36.816326530612244,1.0040886703275909e-06,1.9e-08
0,248238.77551020408,37.61224489795919,1.0041759104978647e-06,2e-08
0,248238.77551020408,38.40816326530612,1.0042631092212399e-06,2e-08
0,248238.77551020408,39.20408163265306,1.0043502669569123e-06,2e-08
0,248238.77551020408,40.0,1.0044373840874313e-06,2e-08
0,254361.22448979592,1.0,1.0001126890146716e-06,3.0000000000000004e-09
0,254361.22448979592,1.7959183673469388,1.000202290652846e-06,4e-09
0,254361.22448979592,2.5918367346938775,1.0002918214539553e-06,5e-09
0,254361.22448979592,3.387755102040816,1.0003812848237477e-06,5e-09
0,254361.22448979592,4.183673469387755,1.0004706828767879e-06,6.000000000000001e-09
0,254361.22448979592,4.979591836734694,1.000560017153662e-06,6.000000000000001e-09
0,254361.22448979592,5.775510204081632,1.0006492888286516e-06,7.000000000000001e-09
0,254361.22448979592,6.571428571428571,1.000738498890179e-06,7.000000000000001e-09
0,254361.22448979592,7.36734693877551,1.0008276481629382e-06,8e-09
0,254361.22448979592,8.16326530612245,1.000916737415263e-06,8e-09
0,254361.22448979592,8.959183673469388,1.0010057673073708e-06,9.000000000000001e-09
0,254361.22448979592,9.755102040816327,1.0010947385024724e-06,9.000000000000001e-09
0,254361.22448979592,10.551020408163264,1.0011836515841617e-06,1e-08
0,254361.22448979592,11.346938775510203,1.0012725071440506e-06,1e-08
0,254361.22448979592,12.142857142857142,1.0013613057460977e-06,1e-08
0,254361.22448979592,12.938775510204081,1.0014500479224867e-06,1.1000000000000001e-08
0,254361.22448979592,13.73469387755102,1.001538734231209e-06,1.1000000000000001e-08
0,254361.22448979592,14.53061224489796,1.00162736518526e-06,1.1000000000000001e-08
0,254361.22448979592,15.326530612244898,1.001715941306516e-06,1.2000000000000002e-08
0,254361.22448979592,16.122448979591837,1.0018044631261324e-06,1.2000000000000002e-08
0,254361.22448979592,16.918367346938776,1.001892931138735e-06,1.2000000000000002e-08
0,254361.22448979592,17.714285714285715,1.0019813458572372e-06,1.3e-08
0,254361.22448979592,18.510204081632654,1.0020697077979284e-06,1.3e-08
0,254361.22448979592,19.306122448979593,1.0021580174474873e-06,1.3e-08
0,254361.22448979592,20.10204081632653,1.0022462753061558e-06,1.4000000000000001e-08
0,254361.22448979592,20.897959183673468,1.0023344818824488e-06,1.4000000000000001e-08
0,254361.22448979592,21.693877551020407,1.0024226376593118e-06,1.4000000000000001e-08
0,254361.22448979592,22.489795918367346,1.0025107431206146e-06,1.5000000000000002e-08
0,254361.22448979592,23.285714285714285,1.0025987987647715e-06,1.5000000000000002e-08
0,254361.22448979592,24.081632653061224,1.0026868050750122e-06,1.5000000000000002e-08
0,254361.22448979592,24.877551020408163,1.00277476251985e-06,1.5000000000000002e-08
0,254361.22448979592,25.6734693877551,1.0028626717971933e-06,1.6e-08
0,254361.22448979592,26.46938775510204,1.0029505329328214e-06,1.6e-08
0,254361.22448979592,27.26530612244898,1.00303834662748e-06,1.6e-08
0,254361.22448979592,28.06122448979592,1.003126113337073e-06,1.6e-08
0,254361.22448979592,28.857142857142858,1.0032138335254402e-06,1.7e-08
0,254361.22448979592,29.653061224489797,1.003301507654591e-06,1.7e-08
0,254361.22448979592,30.448979591836736,1.0033891361703269e-06,1.7e-08
0,254361.22448979592,31.244897959183675,1.0034767195108256e-06,1.7e-08
0,254361.22448979592,32.04081632653062,1.0035642583610537e-06,1.8000000000000002e-08
0,254361.22448979592,32.83673469387755,1.0036517526563081e-06,1.8000000000000002e-08
0,254361.22448979592,33.63265306122449,1.003739203091281e-06,1.8000000000000002e-08
0,254361.22448979592,34.42857142857143,1.0038266100841743e-06,1.8000000000000002e-08
0,254361.22448979592,35.224489795918366,1.0039139740523756e-06,1.9e-08
0,254361.22448979592,36.02040816326531,1.004001295632498e-06,1.9e-08
0,254361.22448979592,36.816326530612244,1.0040885748385538e-06,1.9e-08
0,254361.22448979592,37.61224489795919,1.0041758121922282e-06,1.9e-08
0,254361.22448979592,38.40816326530612,1.0042630081463998e-06,1.9e-08
0,254361.22448979592,39.20408163265306,1.004350163093413e-06,2e-08
0,254361.22448979592,40.0,1.0044372776401997e-06,2e-08
0,260483.67346938775,1.0,1.0001126881938077e-06,3.0000000000000004e-09
0,260483.67346938775,1.7959183673469388,1.0002022887074665e-06,4e-09
0,260483.67346938775,2.5918367346938775,1.0002918182148833e-06,5e-09
0,260483.67346938775,3.387755102040816,1.0003812801990013e-06,5e-09
0,260483.67346938775,4.183673469387755,1.0004706767853943e-06,6.000000000000001e-09
0,260483.67346938775,4.979591836734694,1.000560009556232e-06,6.000000000000001e-09
0,260483.67346938775,5.775510204081632,1.000649279669484e-06,7.000000000000001e-09
0,260483.67346938775,6.571428571428571,1.0007384881461592e-06,7.000000000000001e-09
0,260483.67346938775,7.36734693877551,1.0008276357886364e-06,8e-09
0,260483.67346938775,8.16326530612245,1.0009167233863618e-06,8e-09
0,260483.67346938775,8.959183673469388,1.0010057515905978e-06,8e-09
0,260483.67346938775,9.755102040816327,1.0010947210584328e-06,9.000000000000001e-09
0,260483.67346938775,10.551020408163264,1.0011836323944238e-06,9.000000000000001e-09
0,260483.67346938775,11.346938775510203,1.0012724861570022e-06,1e-08
0,260483.67346938775,12.142857142857142,1.0013612829398934e-06,1e-08
0,260483.67346938775,12.938775510204081,1.0014500232601816e-06,1e-08
0,260483.67346938775,13.73469387755102,1.0015387076638614e-06,1.1000000000000001e-08
0,260483.67346938775,14.53061224489796,1.001627336694051e-06,1.1000000000000001e-08
0,260483.67346938775,15.326530612244898,1.0017159108432463e-06,1.1000000000000001e-08
0,260483.67346938775,16.122448979591837,1.0018044306468503e-06,1.2000000000000002e-08
0,260483.67346938775,16.918367346938776,1.0018928966232608e-06,1.2000000000000002e-08
0,260483.67346938775,17.714285714285715,1.0019813092560851e-06,1.2000000000000002e-08
0,260483.67346938775,18.510204081632654,1.0020696690666885e-06,1.3e-08
0,260483.67346938775,19.306122448979593,1.0021579765665847e-06,1.3e-08
0,260483.67346938775,20.10204081632653,1.002246232232694e-06,1.3e-08
0,260483.67346938775,20.897959183673468,1.0023344365674387e-06,1.4000000000000001e-08
0,260483.67346938775,21.693877551020407,1.0024225900814544e-06,1.4000000000000001e-08
0,260483.67346938775,22.489795918367346,1.002510693251036e-06,1.4000000000000001e-08
0,260483.67346938775,23.285714285714285,1.0025987465540373e-06,1.4000000000000001e-08
0,260483.67346938775,24.081632653061224,1.0026867504908068e-06,1.5000000000000002e-08
0,260483.67346938775,24.877551020408163,1.0027747057542144e-06,1.5000000000000002e-08
0,260483.67346938775,25.6734693877551,1.002862612371165e-06,1.5000000000000002e-08
0,260483.67346938775,26.46938775510204,1.002950471040317e-06,1.6e-08
0,260483.67346938775,27.26530612244898,1.0030382822449023e-06,1.6e-08
0,260483.67346938775,28.06122448979592,1.0031260464500722e-06,1.6e-08
0,260483.67346938775,28.857142857142858,1.0032137641029483e-06,1.6e-08
0,260483.67346938775,29.653061224489797,1.0033014356580974e-06,1.6e-08
0,260483.67346938775,30.448979591836736,1.0033890615780134e-06,1.7e-08
0,260483.67346938775,31.244897959183675,1.0034766425422857e-06,1.7e-08
0,260483.67346938775,32.04081632653062,1.003564178500648e-06,1.7e-08
0,260483.67346938775,32.83673469387755,1.00365167013651e-06,1.7e-08
0,260483.67346938775,33.63265306122449,1.0037391178875602e-06,1.8000000000000002e-08
0,260483.67346938775,34.42857142857143,1.003826522187274e-06,1.8000000000000002e-08
0,260483.67346938775,35.224489795918366,1.003913883659908e-06,1.8000000000000002e-08
0,260483.67346938775,36.02040816326531,1.0040012023274781e-06,1.8000000000000002e-08
0,260483.67346938775,36.816326530612244,1.0040884787217165e-06,1.8000000000000002e-08
0,260483.67346938775,37.61224489795919,1.0041757133091026e-06,1.9e-08
0,260483.67346938775,38.40816326530612,1.004262906492696e-06,1.9e-08
0,260483.67346938775,39.20408163265306,1.0043500588681204e-06,1.9e-08
0,260483.67346938775,40.0,1.0044371704508943e-06,1.9e-08
0,266606.12244897964,1.0,1.0001126873340591e-06,3.0000000000000004e-09
0,266606.12244897964,1.7959183673469388,1.000202286697994e-06,4e-09
0,266606.12244897964,2.5918367346938775,1.0002918148922356e-06,5e-09
0,266606.12244897964,3.387755102040816,1.000381275473878e-06,5e-09
0,266606.12244897964,4.183673469387755,1.0004706705761316e-06,6.000000000000001e-09
0,266606.12244897964,4.979591836734694,1.0005600018257797e-06,6.000000000000001e-09
0,266606.12244897964,5.775510204081632,1.0006492703627707e-06,7.000000000000001e-09
0,266606.12244897964,6.571428571428571,1.0007384772358611e-06,7.000000000000001e-09
0,266606.12244897964,7.36734693877551,1.0008276232394257e-06,7.000000000000001e-09
0,266606.12244897964,8.16326530612245,1.0009167091579348e-06,8e-09
0,266606.12244897964,8.959183673469388,1.001005735669324e-06,8e-09
0,266606.12244897964,9.755102040816327,1.0010947033875735e-06,9.000000000000001e-09
0,266606.12244897964,10.551020408163264,1.001183612963322e-06,9.000000000000001e-09
0,266606.12244897964,11.346938775510203,1.0012724649224054e-06,9.000000000000001e-09
0,266606.12244897964,12.142857142857142,1.0013612598576283e-06,1e-08
0,266606.12244897964,12.938775510204081,1.0014499983191785e-06,1e-08
0,266606.12244897964,13.73469387755102,1.00153868080443e-06,1e-08
0,266606.12244897964,14.53061224489796,1.0016273078843417e-06,1.1000000000000001e-08
0,266606.12244897964,15.326530612244898,1.0017158800648892e-06,1.1000000000000001e-08
0,266606.12244897964,16.122448979591837,1.001804397836836e-06,1.1000000000000001e-08
0,266606.12244897964,16.918367346938776,1.0018928617512783e-06,1.2000000000000002e-08
0,266606.12244897964,17.714285714285715,1.0019812723043459e-06,1.2000000000000002e-08
0,266606.12244897964,18.510204081632654,1.0020696299749338e-06,1.2000000000000002e-08
0,266606.12244897964,19.306122448979593,1.0021579352963153e-06,1.3e-08
0,266606.12244897964,20.10204081632653,1.0022461887720461e-06,1.3e-08
0,266606.12244897964,20.897959183673468,1.0023343908687222e-06,1.3e-08
0,266606.12244897964,21.693877551020407,1.002422542092315e-06,1.4000000000000001e-08
0,266606.12244897964,22.489795918367346,1.0025106429568728e-06,1.4000000000000001e-08
0,266606.12244897964,23.285714285714285,1.0025986939318736e-06,1.4000000000000001e-08
0,266606.12244897964,24.081632653061224,1.0026866956856944e-06,1.4000000000000001e-08
0,266606.12244897964,24.877551020408163,1.002774648305768e-06,1.5000000000000002e-08
0,266606.12244897964,25.6734693877551,1.0028625524968397e-06,1.5000000000000002e-08
0,266606.12244897964,26.46938775510204,1.002950408714198e-06,1.5000000000000002e-08
0,266606.12244897964,27.26530612244898,1.0030382174178505e-06,1.5000000000000002e-08
0,266606.12244897964,28.06122448979592,1.0031259790906318e-06,1.6e-08
0,266606.12244897964,28.857142857142858,1.0032136942042754e-06,1.6e-08
0,266606.12244897964,29.653061224489797,1.0033013634417029e-06,1.6e-08
0,266606.12244897964,30.448979591836736,1.0033889867409392e-06,1.6e-08
0,266606.12244897964,31.244897959183675,1.0034765648220443e-06,1.7e-08
0,266606.12244897964,32.04081632653062,1.0035640981406867e-06,1.7e-08
0,266606.12244897964,32.83673469387755,1.0036515871300552e-06,1.7e-08
0,266606.12244897964,33.63265306122449,1.003739032207247e-06,1.7e-08
0,266606.12244897964,34.42857142857143,1.0038264340465061e-06,1.7e-08
0,266606.12244897964,35.224489795918366,1.0039137925600767e-06,1.8000000000000002e-08
0,266606.12244897964,36.02040816326531,1.0040011084452831e-06,1.8000000000000002e-08
0,266606.12244897964,36.816326530612244,1.004088382104123e-06,1.8000000000000002e-08
0,266606.12244897964,37.61224489795919,1.0041756139307789e-06,1.8000000000000002e-08
0,266606.12244897964,38.40816326530612,1.0042628045247865e-06,1.8000000000000002e-08
0,266606.12244897964,39.20408163265306,1.0043499539350171e-06,1.9e-08
0,266606.12244897964,40.0,1.0044370626450857e-06,1.9e-08
0,272728.5714285715,1.0,1.000112686435699e-06,3.0000000000000004e-09
0,272728.5714285715,1.7959183673469388,1.0002022846244028e-06,4e-09
0,272728.5714285715,2.5918367346938775,1.0002918114892573e-06,4e-09
0,272728.5714285715,3.387755102040816,1.0003812706504286e-06,5e-09
0,272728.5714285715,4.183673469387755,1.0004706642560776e-06,5e-09
0,272728.5714285715,4.979591836734694,1.0005599939659939e-06,6.000000000000001e-09
0,272728.5714285715,5.775510204081632,1.000649260920048e-06,6.000000000000001e-09
0,272728.5714285715,6.571428571428571,1.0007384661654888e-06,7.000000000000001e-09
0,272728.5714285715,7.36734693877551,1.0008276105288793e-06,7.000000000000001e-09
0,272728.5714285715,8.16326530612245,1.0009166947437225e-06,8e-09
0,272728.5714285715,8.959183673469388,1.0010057195537214e-06,8e-09
0,272728.5714285715,9.755102040816327,1.0010946855142923e-06,8e-09
0,272728.5714285715,10.551020408163264,1.0011835933015456e-06,9.000000000000001e-09
0,272728.5714285715,11.346938775510203,1.001272443462388e-06,9.000000000000001e-09
0,272728.5714285715,12.142857142857142,1.0013612365277172e-06,1e-08
0,272728.5714285715,12.938775510204081,1.001449973110539e-06,1e-08
0,272728.5714285715,13.73469387755102,1.0015386536867891e-06,1e-08
0,272728.5714285715,14.53061224489796,1.0016272787872967e-06,1.1000000000000001e-08
0,272728.5714285715,15.326530612244898,1.0017158489838675e-06,1.1000000000000001e-08
0,272728.5714285715,16.122448979591837,1.0018043647372742e-06,1.1000000000000001e-08
0,272728.5714285715,16.918367346938776,1.0018928265616183e-06,1.2000000000000002e-08
0,272728.5714285715,17.714285714285715,1.0019812350144333e-06,1.2000000000000002e-08
0,272728.5714285715,18.510204081632654,1.0020695905628503e-06,1.2000000000000002e-08
0,272728.5714285715,19.306122448979593,1.00215789368978e-06,1.2000000000000002e-08
0,272728.5714285715,20.10204081632653,1.0022461449419222e-06,1.3e-08
0,272728.5714285715,20.897959183673468,1.0023343448119992e-06,1.3e-08
0,272728.5714285715,21.693877551020407,1.0024224937547886e-06,1.3e-08
0,272728.5714285715,22.489795918367346,1.002510592280468e-06,1.4000000000000001e-08
0,272728.5714285715,23.285714285714285,1.002598641099446e-06,1.4000000000000001e-08
0,272728.5714285715,24.081632653061224,1.0026866402793262e-06,1.4000000000000001e-08
0,272728.5714285715,24.877551020408163,1.0027745904829918e-06,1.4000000000000001e-08
0,272728.5714285715,25.6734693877551,1.0028624922117365e-06,1.5000000000000002e-08
0,272728.5714285715,26.46938775510204,1.002950345963746e-06,1.5000000000000002e-08
0,272728.5714285715,27.26530612244898,1.00303815219033e-06,1.5000000000000002e-08
0,272728.5714285715,28.06122448979592,1.0031259113357662e-06,1.5000000000000002e-08
0,272728.5714285715,28.857142857142858,1.0032136241054794e-06,1.5000000000000002e-08
0,272728.5714285715,29.653061224489797,1.0033012905019598e-06,1.6e-08
0,272728.5714285715,30.448979591836736,1.0033889112224219e-06,1.6e-08
0,272728.5714285715,31.244897959183675,1.003476486691786e-06,1.6e-08
0,272728.5714285715,32.04081632653062,1.0035640173507142e-06,1.6e-08
0,272728.5714285715,32.83673469387755,1.0036515036584614e-06,1.7e-08
0,272728.5714285715,33.63265306122449,1.0037389462957253e-06,1.7e-08
0,272728.5714285715,34.42857142857143,1.003826345180289e-06,1.7e-08
0,272728.5714285715,35.224489795918366,1.0039137009773663e-06,1.7e-08
0,272728.5714285715,36.02040816326531,1.004001014107687e-06,1.7e-08
0,272728.5714285715,36.816326530612244,1.0040882849990846e-06,1.8000000000000002e-08
0,272728.5714285715,37.61224489795919,1.0041755142580926e-06,1.8000000000000002e-08
0,272728.5714285715,38.40816326530612,1.0042627019293425e-06,1.8000000000000002e-08
0,272728.5714285715,39.20408163265306,1.0043498484829452e-06,1.8000000000000002e-08
0,272728.5714285715,40.0,1.0044369543710374e-06,1.8000000000000002e-08
0,278851.0204081633,1.0,1.0001126854987242e-06,4e-09
0,278851.0204081633,1.7959183673469388,1.0002022824860442e-06,4e-09
0,278851.0204081633,2.5918367346938775,1.0002918080093274e-06,4e-09
0,278851.0204081633,3.387755102040816,1.0003812657294598e-06,5e-09
0,278851.0204081633,4.183673469387755,1.0004706578324027e-06,5e-09
0,278851.0204081633,4.979591836734694,1.0005599859790473e-06,6.000000000000001e-09
0,278851.0204081633,5.775510204081632,1.0006492513511204e-06,6.000000000000001e-09
0,278851.0204081633,6.571428571428571,1.000738454942521e-06,7.000000000000001e-09
0,278851.0204081633,7.36734693877551,1.0008275976640387e-06,8e-09
0,278851.0204081633,8.16326530612245,1.0009166801618851e-06,7.000000000000001e-09
0,278851.0204081633,8.959183673469388,1.0010057032471433e-06,8e-09
0,278851.0204081633,9.755102040816327,1.001094667459983e-06,8e-09
0,278851.0204081633,10.551020408163264,1.001183573425888e-06,9.000000000000001e-09
0,278851.0204081633,11.346938775510203,1.001272421783301e-06,9.000000000000001e-09
0,278851.0204081633,12.142857142857142,1.0013612129839134e-06,9.000000000000001e-09
0,278851.0204081633,12.938775510204081,1.001449947648027e-06,1e-08
0,278851.0204081633,13.73469387755102,1.0015386263217963e-06,1.1000000000000001e-08
0,278851.0204081633,14.53061224489796,1.0016272494463287e-06,1e-08
0,278851.0204081633,15.326530612244898,1.0017158176157177e-06,1.1000000000000001e-08
0,278851.0204081633,16.122448979591837,1.0018043313575125e-06,1.1000000000000001e-08
0,278851.0204081633,16.918367346938776,1.0018927911050875e-06,1.1000000000000001e-08
0,278851.0204081633,17.714285714285715,1.001981197414057e-06,1.2000000000000002e-08
0,278851.0204081633,18.510204081632654,1.0020695508312313e-06,1.2000000000000002e-08
0,278851.0204081633,19.306122448979593,1.0021578517932351e-06,1.2000000000000002e-08
0,278851.0204081633,20.10204081632653,1.002246100796072e-06,1.2000000000000002e-08
0,278851.0204081633,20.897959183673468,1.0023342984003682e-06,1.3e-08
0,278851.0204081633,21.693877551020407,1.0024224450847805e-06,1.3e-08
0,278851.0204081633,22.489795918367346,1.0025105414715764e-06,1.3e-08
0,278851.0204081633,23.285714285714285,1.0025985876983096e-06,1.3e-08
0,278851.0204081633,24.081632653061224,1.0026865844921873e-06,1.4000000000000001e-08
0,278851.0204081633,24.877551020408163,1.0027745323103077e-06,1.4000000000000001e-08
0,278851.0204081633,25.6734693877551,1.0028624315929554e-06,1.4000000000000001e-08
0,278851.0204081633,26.46938775510204,1.0029502828378541e-06,1.4000000000000001e-08
0,278851.0204081633,27.26530612244898,1.003038086554845e-06,1.5000000000000002e-08
0,278851.0204081633,28.06122448979592,1.0031258434178829e-06,1.5000000000000002e-08
0,278851.0204081633,28.857142857142858,1.0032135533949455e-06,1.5000000000000002e-08
0,278851.0204081633,29.653061224489797,1.003301217186779e-06,1.5000000000000002e-08
0,278851.0204081633,30.448979591836736,1.0033888352814805e-06,1.6e-08
0,278851.0204081633,31.244897959183675,1.0034764081393312e-06,1.6e-08
0,278851.0204081633,32.04081632653062,1.0035639361775593e-06,1.6e-08
0,278851.0204081633,32.83673469387755,1.0036514200409875e-06,1.6e-08
0,278851.0204081633,33.63265306122449,1.0037388597021332e-06,1.6e-08
0,278851.0204081633,34.42857142857143,1.0038262558656567e-06,1.7e-08
0,278851.0204081633,35.224489795918366,1.003913608957205e-06,1.7e-08
0,278851.0204081633,36.02040816326531,1.0040009193719708e-06,1.7e-08
0,278851.0204081633,36.816326530612244,1.0040881876895893e-06,1.7e-08
0,278851.0204081633,37.61224489795919,1.0041754139944534e-06,1.7e-08
0,278851.0204081633,38.40816326530612,1.0042625988001434e-06,1.8000000000000002e-08
0,278851.0204081633,39.20408163265306,1.0043497425679202e-06,1.8000000000000002e-08
0,278851.0204081633,40.0,1.004436845672019e-06,1.8000000000000002e-08
0,284973.46938775515,1.0,1.0001126845233309e-06,4e-09
0,284973.46938775515,1.7959183673469388,1.0002022802817799e-06,4e-09
0,284973.46938775515,2.5918367346938775,1.0002918044556011e-06,5e-09
0,284973.46938775515,3.387755102040816,1.0003812607105742e-06,5e-09
0,284973.46938775515,4.183673469387755,1.0004706513116164e-06,6.000000000000001e-09
0,284973.46938775515,4.979591836734694,1.0005599778674845e-06,6.000000000000001e-09
0,284973.46938775515,5.775510204081632,1.0006492416618605e-06,7.000000000000001e-09
0,284973.46938775515,6.571428571428571,1.000738443578131e-06,6.000000000000001e-09
0,284973.46938775515,7.36734693877551,1.000827584645078e-06,8e-09
0,284973.46938775515,8.16326530612245,1.0009166654324213e-06,7.000000000000001e-09
0,284973.46938775515,8.959183673469388,1.0010056867545038e-06,8e-09
0,284973.46938775515,9.755102040816327,1.0010946492332477e-06,9.000000000000001e-09
0,284973.46938775515,10.551020408163264,1.0011835533644999e-06,8e-09
0,284973.46938775515,11.346938775510203,1.0012723998834511e-06,9.000000000000001e-09
0,284973.46938775515,12.142857142857142,1.0013611892464082e-06,1e-08
0,284973.46938775515,12.938775510204081,1.001449921965179e-06,9.000000000000001e-09
0,284973.46938775515,13.73469387755102,1.001538598704026e-06,1e-08
0,284973.46938775515,14.53061224489796,1.0016272198867071e-06,1.1000000000000001e-08
0,284973.46938775515,15.326530612244898,1.0017157860049242e-06,1e-08
0,284973.46938775515,16.122448979591837,1.0018042976919487e-06,1.1000000000000001e-08
0,284973.46938775515,16.918367346938776,1.0018927553978158e-06,1.2000000000000002e-08
0,284973.46938775515,17.714285714285715,1.001981159563534e-06,1.1000000000000001e-08
0,284973.46938775515,18.510204081632654,1.002069510790795e-06,1.2000000000000002e-08
0,284973.46938775515,19.306122448979593,1.002157809597035e-06,1.3e-08
0,284973.46938775515,20.10204081632653,1.0022460563907843e-06,1.3e-08
0,284973.46938775515,20.897959183673468,1.0023342516896421e-06,1.2000000000000002e-08
0,284973.46938775515,21.693877551020407,1.0024223962423849e-06,1.3e-08
0,284973.46938775515,22.489795918367346,1.0025104901487374e-06,1.4000000000000001e-08
0,284973.46938775515,23.285714285714285,1.0025985340201426e-06,1.4000000000000001e-08
0,284973.46938775515,24.081632653061224,1.0026865283777136e-06,1.3e-08
0,284973.46938775515,24.877551020408163,1.002774473765759e-06,1.4000000000000001e-08
0,284973.46938775515,25.6734693877551,1.0028623706386934e-06,1.5000000000000002e-08
0,284973.46938775515,26.46938775510204,1.0029502194163562e-06,1.5000000000000002e-08
0,284973.46938775515,27.26530612244898,1.003038020795059e-06,1.4000000000000001e-08
0,284973.46938775515,28.06122448979592,1.0031257748592794e-06,1.5000000000000002e-08
0,284973.46938775515,28.857142857142858,1.0032134823067062e-06,1.5000000000000002e-08
0,284973.46938775515,29.653061224489797,1.0033011435490332e-06,1.6e-08
0,284973.46938775515,30.448979591836736,1.0033887590197403e-06,1.6e-08
0,284973.46938775515,31.244897959183675,1.0034763292039577e-06,1.5000000000000002e-08
0,284973.46938775515,32.04081632653062,1.003563854799798e-06,1.6e-08
0,284973.46938775515,32.83673469387755,1.0036513357797544e-06,1.6e-08
0,284973.46938775515,33.63265306122449,1.0037387727765082e-06,1.7e-08
0,284973.46938775515,34.42857142857143,1.0038261662091503e-06,1.7e-08
0,284973.46938775515,35.224489795918366,1.003913516531462e-06,1.6e-08
0,284973.46938775515,36.02040816326531,1.004000824370269e-06,1.7e-08
0,284973.46938775515,36.816326530612244,1.0040880898098204e-06,1.7e-08
0,284973.46938775515,37.61224489795919,1.0041753133133416e-06,1.8000000000000002e-08
0,284973.46938775515,38.40816326530612,1.004262495322031e-06,1.8000000000000002e-08
0,284973.46938775515,39.20408163265306,1.004349636249029e-06,1.7e-08
0,284973.46938775515,40.0,1.0044367365141862e-06,1.7e-08
0,291095.918367347,1.0,1.0001126835091372e-06,4e-09
0,291095.918367347,1.7959183673469388,1.0002022780096837e-06,4e-09
0,291095.918367347,2.5918367346938775,1.0002918008315946e-06,5e-09
0,291095.918367347,3.387755102040816,1.0003812555929308e-06,5e-09
0,291095.918367347,4.183673469387755,1.0004706446983632e-06,6.000000000000001e-09
0,291095.918367347,4.979591836734694,1.0005599696357742e-06,5e-09
0,291095.918367347,5.775510204081632,1.000649231852153e-06,7.000000000000001e-09
0,291095.918367347,6.571428571428571,1.0007384320878268e-06,6.000000000000001e-09
0,291095.918367347,7.36734693877551,1.0008275714679732e-06,7.000000000000001e-09
0,291095.918367347,8.16326530612245,1.0009166505695577e-06,8e-09
0,291095.918367347,8.959183673469388,1.0010056700906987e-06,7.000000000000001e-09
0,291095.918367347,9.755102040816327,1.0010946308270218e-06,9.000000000000001e-09
0,291095.918367347,10.551020408163264,1.0011835331474976e-06,9.000000000000001e-09
0,291095.918367347,11.346938775510203,1.0012723777728779e-06,9.000000000000001e-09
0,291095.918367347,12.142857142857142,1.0013611653079794e-06,1e-08
0,291095.918367347,12.938775510204081,1.0014498961049362e-06,1e-08
0,291095.918367347,13.73469387755102,1.0015385708452807e-06,1e-08
0,291095.918367347,14.53061224489796,1.0016271900946208e-06,1.1000000000000001e-08
0,291095.918367347,15.326530612244898,1.0017157542008474e-06,1.1000000000000001e-08
0,291095.918367347,16.122448979591837,1.0018042637710829e-06,1e-08
0,291095.918367347,16.918367346938776,1.0018927194133602e-06,1.1000000000000001e-08
0,291095.918367347,17.714285714285715,1.0019811214962047e-06,1.2000000000000002e-08
0,291095.918367347,18.510204081632654,1.0020694705084064e-06,1.1000000000000001e-08
0,291095.918367347,19.306122448979593,1.0021577670884318e-06,1.2000000000000002e-08
0,291095.918367347,20.10204081632653,1.0022460117073194e-06,1.3e-08
0,291095.918367347,20.897959183673468,1.0023342049172102e-06,1.3e-08
0,291095.918367347,21.693877551020407,1.0024223469196066e-06,1.2000000000000002e-08
0,291095.918367347,22.489795918367346,1.0025104384835452e-06,1.3e-08
0,291095.918367347,23.285714285714285,1.0025984800500596e-06,1.4000000000000001e-08
0,291095.918367347,24.081632653061224,1.0026864720212612e-06,1.4000000000000001e-08
0,291095.918367347,24.877551020408163,1.0027744149215728e-06,1.3e-08
0,291095.918367347,25.6734693877551,1.002862309315114e-06,1.4000000000000001e-08
0,291095.918367347,26.46938775510204,1.0029501558618074e-06,1.5000000000000002e-08
0,291095.918367347,27.26530612244898,1.0030379545345102e-06,1.5000000000000002e-08
0,291095.918367347,28.06122448979592,1.00312570601884e-06,1.5000000000000002e-08
0,291095.918367347,28.857142857142858,1.0032134108496991e-06,1.4000000000000001e-08
0,291095.918367347,29.653061224489797,1.003301069519763e-06,1.5000000000000002e-08
0,291095.918367347,30.448979591836736,1.003388682435686e-06,1.6e-08
0,291095.918367347,31.244897959183675,1.0034762502055097e-06,1.6e-08
0,291095.918367347,32.04081632653062,1.00356377285653e-06,1.6e-08
0,291095.918367347,32.83673469387755,1.0036512511164218e-06,1.5000000000000002e-08
0,291095.918367347,33.63265306122449,1.0037386854382985e-06,1.6e-08
0,291095.918367347,34.42857142857143,1.0038260762120835e-06,1.7e-08
0,291095.918367347,35.224489795918366,1.0039134239901063e-06,1.7e-08
0,291095.918367347,36.02040816326531,1.0040007288927413e-06,1.7e-08
0,291095.918367347,36.816326530612244,1.0040879914619118e-06,1.6e-08
0,291095.918367347,37.61224489795919,1.0041752121878708e-06,1.7e-08
