,Ambient Pressure [Pa],dT [K],$k$ [m/s]
0,235993.8775510204,23.285714285714285,
0,235993.8775510204,24.081632653061224,
0,235993.8775510204,24.877551020408163,
0,235993.8775510204,25.6734693877551,
0,235993.8775510204,26.46938775510204,
0,235993.8775510204,27.26530612244898,
0,235993.8775510204,28.06122448979592,
0,235993.8775510204,28.857142857142858,
0,235993.8775510204,29.653061224489797,
0,235993.8775510204,30.448979591836736,
0,235993.8775510204,31.244897959183675,
0,235993.8775510204,32.04081632653062,
0,235993.8775510204,32.83673469387755,
0,235993.8775510204,33.63265306122449,
0,235993.8775510204,34.42857142857143,
0,235993.8775510204,35.224489795918366,
0,235993.8775510204,36.02040816326531,
0,235993.8775510204,36.816326530612244,
0,235993.8775510204,37.61224489795919,
0,235993.8775510204,38.40816326530612,
0,235993.8775510204,39.20408163265306,
0,235993.8775510204,40.0,
0,242116.32653061225,1.0,1.8175355256292112e-18
0,242116.32653061225,1.7959183673469388,1.4136387421560532e-18
0,242116.32653061225,2.5918367346938775,1.615587133892632e-18
0,242116.32653061225,3.387755102040816,1.8175355256292112e-18
0,242116.32653061225,4.183673469387755,1.2116903504194741e-18
0,242116.32653061225,4.979591836734694,1.4136387421560532e-18
0,242116.32653061225,5.775510204081632,1.615587133892632e-18
0,242116.32653061225,6.571428571428571,1.8175355256292112e-18
0,242116.32653061225,7.36734693877551,1.8175355256292112e-18
0,242116.32653061225,8.16326530612245,1.2116903504194741e-18
0,242116.32653061225,8.959183673469388,1.615587133892632e-18
0,242116.32653061225,9.755102040816327,1.8175355256292112e-18
0,242116.32653061225,10.551020408163264,1.615587133892632e-18
0,242116.32653061225,11.346938775510203,1.8175355256292112e-18
0,242116.32653061225,12.142857142857142,1.615587133892632e-18
0,242116.32653061225,12.938775510204081,1.2116903504194741e-18
0,242116.32653061225,13.73469387755102,1.615587133892632e-18
0,242116.32653061225,14.53061224489796,1.615587133892632e-18
0,242116.32653061225,15.326530612244898,1.615587133892632e-18
0,242116.32653061225,16.122448979591837,1.2116903504194741e-18
0,242116.32653061225,16.918367346938776,1.2116903504194741e-18
0,242116.32653061225,17.714285714285715,1.615587133892632e-18
0,242116.32653061225,18.510204081632654,1.8175355256292112e-18
0,242116.32653061225,19.306122448979593,1.4136387421560532e-18
0,242116.32653061225,20.10204081632653,1.8175355256292112e-18
0,242116.32653061225,20.897959183673468,1.8175355256292112e-18
0,242116.32653061225,21.693877551020407,1.2116903504194741e-18
0,242116.32653061225,22.489795918367346,2.631608591927925e-08
0,242116.32653061225,23.285714285714285,
0,242116.32653061225,24.081632653061224,
0,242116.32653061225,24.877551020408163,
0,242116.32653061225,25.6734693877551,
0,242116.32653061225,26.46938775510204,
0,242116.32653061225,27.26530612244898,
0,242116.32653061225,28.06122448979592,
0,242116.32653061225,28.857142857142858,
0,242116.32653061225,29.653061224489797,
0,242116.32653061225,30.448979591836736,
0,242116.32653061225,31.244897959183675,
0,242116.32653061225,32.04081632653062,
0,242116.32653061225,32.83673469387755,
0,242116.32653061225,33.63265306122449,
0,242116.32653061225,34.42857142857143,
0,242116.32653061225,35.224489795918366,
0,242116.32653061225,36.02040816326531,
0,242116.32653061225,36.816326530612244,
0,242116.32653061225,37.61224489795919,
0,242116.32653061225,38.40816326530612,
0,242116.32653061225,39.20408163265306,
0,242116.32653061225,40.0,
0,248238.77551020408,1.0,1.8175355256292112e-18
0,248238.77551020408,1.7959183673469388,1.8175355256292112e-18
0,248238.77551020408,2.5918367346938775,1.615587133892632e-18
0,248238.77551020408,3.387755102040816,1.615587133892632e-18
0,248238.77551020408,4.183673469387755,1.8175355256292112e-18
0,248238.77551020408,4.979591836734694,1.4136387421560532e-18
0,248238.77551020408,5.775510204081632,1.2116903504194741e-18
0,248238.77551020408,6.571428571428571,1.2116903504194741e-18
0,248238.77551020408,7.36734693877551,1.615587133892632e-18
0,248238.77551020408,8.16326530612245,1.2116903504194741e-18
0,248238.77551020408,8.959183673469388,1.8175355256292112e-18
0,248238.77551020408,9.755102040816327,1.615587133892632e-18
0,248238.77551020408,10.551020408163264,1.615587133892632e-18
0,248238.77551020408,11.346938775510203,1.2116903504194741e-18
0,248238.77551020408,12.142857142857142,1.8175355256292112e-18
0,248238.77551020408,12.938775510204081,1.2116903504194741e-18
0,248238.77551020408,13.73469387755102,1.2116903504194741e-18
0,248238.77551020408,14.53061224489796,1.8175355256292112e-18
0,248238.77551020408,15.326530612244898,1.615587133892632e-18
0,248238.77551020408,16.122448979591837,1.4136387421560532e-18
0,248238.77551020408,16.918367346938776,1.2116903504194741e-18
0,248238.77551020408,17.714285714285715,1.615587133892632e-18
0,248238.77551020408,18.510204081632654,1.8175355256292112e-18
0,248238.77551020408,19.306122448979593,1.4136387421560532e-18
0,248238.77551020408,20.10204081632653,1.8175355256292112e-18
0,248238.77551020408,20.897959183673468,1.8175355256292112e-18
0,248238.77551020408,21.693877551020407,1.4136387421560532e-18
0,248238.77551020408,22.489795918367346,3.0357876893572597e-08
0,248238.77551020408,23.285714285714285,
0,248238.77551020408,24.081632653061224,
0,248238.77551020408,24.877551020408163,
0,248238.77551020408,25.6734693877551,
0,248238.77551020408,26.46938775510204,
0,248238.77551020408,27.26530612244898,
0,248238.77551020408,28.06122448979592,
0,248238.77551020408,28.857142857142858,
0,248238.77551020408,29.653061224489797,
0,248238.77551020408,30.448979591836736,
0,248238.77551020408,31.244897959183675,
0,248238.77551020408,32.04081632653062,
0,248238.77551020408,32.83673469387755,
0,248238.77551020408,33.63265306122449,
0,248238.77551020408,34.42857142857143,
0,248238.77551020408,35.224489795918366,
0,248238.77551020408,36.02040816326531,
0,248238.77551020408,36.816326530612244,
0,248238.77551020408,37.61224489795919,
0,248238.77551020408,38.40816326530612,
0,248238.77551020408,39.20408163265306,
0,248238.77551020408,40.0,
0,254361.22448979592,1.0,1.615587133892632e-18
0,254361.22448979592,1.7959183673469388,1.2116903504194741e-18
0,254361.22448979592,2.5918367346938775,1.2116903504194741e-18
0,254361.22448979592,3.387755102040816,1.2116903504194741e-18
0,254361.22448979592,4.183673469387755,1.615587133892632e-18
0,254361.22448979592,4.979591836734694,1.2116903504194741e-18
0,254361.22448979592,5.775510204081632,1.615587133892632e-18
0,254361.22448979592,6.571428571428571,1.2116903504194741e-18
0,254361.22448979592,7.36734693877551,1.615587133892632e-18
0,254361.22448979592,8.16326530612245,1.8175355256292112e-18
0,254361.22448979592,8.959183673469388,1.8175355256292112e-18
0,254361.22448979592,9.755102040816327,1.615587133892632e-18
0,254361.22448979592,10.551020408163264,1.8175355256292112e-18
0,254361.22448979592,11.346938775510203,1.4136387421560532e-18
0,254361.22448979592,12.142857142857142,1.4136387421560532e-18
0,254361.22448979592,12.938775510204081,1.4136387421560532e-18
0,254361.22448979592,13.73469387755102,1.615587133892632e-18
0,254361.22448979592,14.53061224489796,1.615587133892632e-18
0,254361.22448979592,15.326530612244898,1.615587133892632e-18
0,254361.22448979592,16.122448979591837,1.2116903504194741e-18
0,254361.22448979592,16.918367346938776,1.615587133892632e-18
0,254361.22448979592,17.714285714285715,1.615587133892632e-18
0,254361.22448979592,18.510204081632654,1.8175355256292112e-18
0,254361.22448979592,19.306122448979593,1.2116903504194741e-18
0,254361.22448979592,20.10204081632653,1.615587133892632e-18
0,254361.22448979592,20.897959183673468,1.615587133892632e-18
0,254361.22448979592,21.693877551020407,1.2116903504194741e-18
0,254361.22448979592,22.489795918367346,-3.427648945985676e-08
0,254361.22448979592,23.285714285714285,
0,254361.22448979592,24.081632653061224,
0,254361.22448979592,24.877551020408163,
0,254361.22448979592,25.6734693877551,
0,254361.22448979592,26.46938775510204,
0,254361.22448979592,27.26530612244898,
0,254361.22448979592,28.06122448979592,
0,254361.22448979592,28.857142857142858,
0,254361.22448979592,29.653061224489797,
0,254361.22448979592,30.448979591836736,
0,254361.22448979592,31.244897959183675,
0,254361.22448979592,32.04081632653062,
0,254361.22448979592,32.83673469387755,
0,254361.22448979592,33.63265306122449,
0,254361.22448979592,34.42857142857143,
0,254361.22448979592,35.224489795918366,
0,254361.22448979592,36.02040816326531,
0,254361.22448979592,36.816326530612244,
0,254361.22448979592,37.61224489795919,
0,254361.22448979592,38.40816326530612,
0,254361.22448979592,39.20408163265306,
0,254361.22448979592,40.0,
0,260483.67346938775,1.0,1.615587133892632e-18
0,260483.67346938775,1.7959183673469388,1.2116903504194741e-18
0,260483.67346938775,2.5918367346938775,1.615587133892632e-18
0,260483.67346938775,3.387755102040816,1.615587133892632e-18
0,260483.67346938775,4.183673469387755,1.615587133892632e-18
0,260483.67346938775,4.979591836734694,1.2116903504194741e-18
0,260483.67346938775,5.775510204081632,1.615587133892632e-18
0,260483.67346938775,6.571428571428571,1.4136387421560532e-18
0,260483.67346938775,7.36734693877551,1.4136387421560532e-18
0,260483.67346938775,8.16326530612245,1.4136387421560532e-18
0,260483.67346938775,8.959183673469388,1.615587133892632e-18
0,260483.67346938775,9.755102040816327,1.615587133892632e-18
0,260483.67346938775,10.551020408163264,1.8175355256292112e-18
0,260483.67346938775,11.346938775510203,1.2116903504194741e-18
0,260483.67346938775,12.142857142857142,1.2116903504194741e-18
0,260483.67346938775,12.938775510204081,1.615587133892632e-18
0,260483.67346938775,13.73469387755102,1.615587133892632e-18
0,260483.67346938775,14.53061224489796,1.8175355256292112e-18
0,260483.67346938775,15.326530612244898,1.615587133892632e-18
0,260483.67346938775,16.122448979591837,1.2116903504194741e-18
0,260483.67346938775,16.918367346938776,1.4136387421560532e-18
0,260483.67346938775,17.714285714285715,1.8175355256292112e-18
0,260483.67346938775,18.510204081632654,1.8175355256292112e-18
0,260483.67346938775,19.306122448979593,1.8175355256292112e-18
0,260483.67346938775,20.10204081632653,1.615587133892632e-18
0,260483.67346938775,20.897959183673468,1.8175355256292112e-18
0,260483.67346938775,21.693877551020407,1.615587133892632e-18
0,260483.67346938775,22.489795918367346,-3.786448035323157e-08
0,260483.67346938775,23.285714285714285,
0,260483.67346938775,24.081632653061224,
0,260483.67346938775,24.877551020408163,
0,260483.67346938775,25.6734693877551,
0,260483.67346938775,26.46938775510204,
0,260483.67346938775,27.26530612244898,
0,260483.67346938775,28.06122448979592,
0,260483.67346938775,28.857142857142858,
0,260483.67346938775,29.653061224489797,
0,260483.67346938775,30.448979591836736,
0,260483.67346938775,31.244897959183675,
0,260483.67346938775,32.04081632653062,
0,260483.67346938775,32.83673469387755,
0,260483.67346938775,33.63265306122449,
0,260483.67346938775,34.42857142857143,
0,260483.67346938775,35.224489795918366,
0,260483.67346938775,36.02040816326531,
0,260483.67346938775,36.816326530612244,
0,260483.67346938775,37.61224489795919,
0,260483.67346938775,38.40816326530612,
0,260483.67346938775,39.20408163265306,
0,260483.67346938775,40.0,
0,266606.12244897964,1.0,1.8175355256292112e-18
0,266606.12244897964,1.7959183673469388,1.8175355256292112e-18
0,266606.12244897964,2.5918367346938775,1.4136387421560532e-18
0,266606.12244897964,3.387755102040816,1.615587133892632e-18
0,266606.12244897964,4.183673469387755,1.8175355256292112e-18
0,266606.12244897964,4.979591836734694,1.2116903504194741e-18
0,266606.12244897964,5.775510204081632,1.615587133892632e-18
0,266606.12244897964,6.571428571428571,1.2116903504194741e-18
0,266606.12244897964,7.36734693877551,1.615587133892632e-18
0,266606.12244897964,8.16326530612245,1.8175355256292112e-18
0,266606.12244897964,8.959183673469388,1.4136387421560532e-18
0,266606.12244897964,9.755102040816327,1.615587133892632e-18
0,266606.12244897964,10.551020408163264,1.8175355256292112e-18
0,266606.12244897964,11.346938775510203,1.2116903504194741e-18
0,266606.12244897964,12.142857142857142,1.8175355256292112e-18
0,266606.12244897964,12.938775510204081,1.8175355256292112e-18
0,266606.12244897964,13.73469387755102,1.8175355256292112e-18
0,266606.12244897964,14.53061224489796,1.615587133892632e-18
0,266606.12244897964,15.326530612244898,1.8175355256292112e-18
0,266606.12244897964,16.122448979591837,1.4136387421560532e-18
0,266606.12244897964,16.918367346938776,1.2116903504194741e-18
0,266606.12244897964,17.714285714285715,1.8175355256292112e-18
0,266606.12244897964,18.510204081632654,1.8175355256292112e-18
0,266606.12244897964,19.306122448979593,1.2116903504194741e-18
0,266606.12244897964,20.10204081632653,1.615587133892632e-18
0,266606.12244897964,20.897959183673468,1.615587133892632e-18
0,266606.12244897964,21.693877551020407,1.2116903504194741e-18
0,266606.12244897964,22.489795918367346,-4.1304691393225426e-08
0,266606.12244897964,23.285714285714285,
0,266606.12244897964,24.081632653061224,
0,266606.12244897964,24.877551020408163,
0,266606.12244897964,25.6734693877551,
0,266606.12244897964,26.46938775510204,
0,266606.12244897964,27.26530612244898,
0,266606.12244897964,28.06122448979592,
0,266606.12244897964,28.857142857142858,
0,266606.12244897964,29.653061224489797,
0,266606.12244897964,30.448979591836736,
0,266606.12244897964,31.244897959183675,
0,266606.12244897964,32.04081632653062,
0,266606.12244897964,32.83673469387755,
0,266606.12244897964,33.63265306122449,
0,266606.12244897964,34.42857142857143,
0,266606.12244897964,35.224489795918366,
0,266606.12244897964,36.02040816326531,
0,266606.12244897964,36.816326530612244,
0,266606.12244897964,37.61224489795919,
0,266606.12244897964,38.40816326530612,
0,266606.12244897964,39.20408163265306,
0,266606.12244897964,40.0,
0,272728.5714285715,1.0,1.615587133892632e-18
0,272728.5714285715,1.7959183673469388,1.2116903504194741e-18
0,272728.5714285715,2.5918367346938775,1.8175355256292112e-18
0,272728.5714285715,3.387755102040816,1.615587133892632e-18
0,272728.5714285715,4.183673469387755,1.4136387421560532e-18
0,272728.5714285715,4.979591836734694,1.615587133892632e-18
0,272728.5714285715,5.775510204081632,1.2116903504194741e-18
0,272728.5714285715,6.571428571428571,1.8175355256292112e-18
0,272728.5714285715,7.36734693877551,1.8175355256292112e-18
0,272728.5714285715,8.16326530612245,1.615587133892632e-18
0,272728.5714285715,8.959183673469388,1.8175355256292112e-18
0,272728.5714285715,9.755102040816327,1.8175355256292112e-18
0,272728.5714285715,10.551020408163264,1.8175355256292112e-18
0,272728.5714285715,11.346938775510203,1.2116903504194741e-18
0,272728.5714285715,12.142857142857142,1.615587133892632e-18
0,272728.5714285715,12.938775510204081,1.2116903504194741e-18
0,272728.5714285715,13.73469387755102,1.8175355256292112e-18
0,272728.5714285715,14.53061224489796,1.8175355256292112e-18
0,272728.5714285715,15.326530612244898,1.8175355256292112e-18
0,272728.5714285715,16.122448979591837,1.4136387421560532e-18
0,272728.5714285715,16.918367346938776,1.4136387421560532e-18
0,272728.5714285715,17.714285714285715,1.8175355256292112e-18
0,272728.5714285715,18.510204081632654,1.8175355256292112e-18
0,272728.5714285715,19.306122448979593,1.2116903504194741e-18
0,272728.5714285715,20.10204081632653,1.8175355256292112e-18
0,272728.5714285715,20.897959183673468,1.4136387421560532e-18
0,272728.5714285715,21.693877551020407,1.615587133892632e-18
0,272728.5714285715,22.489795918367346,-2.3329536145726207e-08
0,272728.5714285715,23.285714285714285,
0,272728.5714285715,24.081632653061224,
0,272728.5714285715,24.877551020408163,
0,272728.5714285715,25.6734693877551,
0,272728.5714285715,26.46938775510204,
0,272728.5714285715,27.26530612244898,
0,272728.5714285715,28.06122448979592,
0,272728.5714285715,28.857142857142858,
0,272728.5714285715,29.653061224489797,
0,272728.5714285715,30.448979591836736,
0,272728.5714285715,31.244897959183675,
0,272728.5714285715,32.04081632653062,
0,272728.5714285715,32.83673469387755,
0,272728.5714285715,33.63265306122449,
0,272728.5714285715,34.42857142857143,
0,272728.5714285715,35.224489795918366,
0,272728.5714285715,36.02040816326531,
0,272728.5714285715,36.816326530612244,
0,272728.5714285715,37.61224489795919,
0,272728.5714285715,38.40816326530612,
0,272728.5714285715,39.20408163265306,
0,272728.5714285715,40.0,
0,278851.0204081633,1.0,1.615587133892632e-18
0,278851.0204081633,1.7959183673469388,1.4136387421560532e-18
0,278851.0204081633,2.5918367346938775,1.615587133892632e-18
0,278851.0204081633,3.387755102040816,1.615587133892632e-18
0,278851.0204081633,4.183673469387755,1.615587133892632e-18
0,278851.0204081633,4.979591836734694,1.4136387421560532e-18
0,278851.0204081633,5.775510204081632,1.615587133892632e-18
0,278851.0204081633,6.571428571428571,1.2116903504194741e-18
0,278851.0204081633,7.36734693877551,1.8175355256292112e-18
0,278851.0204081633,8.16326530612245,1.2116903504194741e-18
0,278851.0204081633,8.959183673469388,1.615587133892632e-18
0,278851.0204081633,9.755102040816327,1.615587133892632e-18
0,278851.0204081633,10.551020408163264,1.615587133892632e-18
0,278851.0204081633,11.346938775510203,1.8175355256292112e-18
0,278851.0204081633,12.142857142857142,1.615587133892632e-18
0,278851.0204081633,12.938775510204081,1.615587133892632e-18
0,278851.0204081633,13.73469387755102,1.615587133892632e-18
0,278851.0204081633,14.53061224489796,1.615587133892632e-18
0,278851.0204081633,15.326530612244898,1.615587133892632e-18
0,278851.0204081633,16.122448979591837,1.2116903504194741e-18
0,278851.0204081633,16.918367346938776,1.2116903504194741e-18
0,278851.0204081633,17.714285714285715,1.615587133892632e-18
0,278851.0204081633,18.510204081632654,1.615587133892632e-18
0,278851.0204081633,19.306122448979593,1.4136387421560532e-18
0,278851.0204081633,20.10204081632653,1.8175355256292112e-18
0,278851.0204081633,20.897959183673468,1.615587133892632e-18
0,278851.0204081633,21.693877551020407,1.615587133892632e-18
0,278851.0204081633,22.489795918367346,-7.656355908640279e-08
0,278851.0204081633,23.285714285714285,
0,278851.0204081633,24.081632653061224,
0,278851.0204081633,24.877551020408163,
0,278851.0204081633,25.6734693877551,
0,278851.0204081633,26.46938775510204,
0,278851.0204081633,27.26530612244898,
0,278851.0204081633,28.06122448979592,
0,278851.0204081633,28.857142857142858,
0,278851.0204081633,29.653061224489797,
0,278851.0204081633,30.448979591836736,
0,278851.0204081633,31.244897959183675,
0,278851.0204081633,32.04081632653062,
0,278851.0204081633,32.83673469387755,
0,278851.0204081633,33.63265306122449,
0,278851.0204081633,34.42857142857143,
0,278851.0204081633,35.224489795918366,
0,278851.0204081633,36.02040816326531,
0,278851.0204081633,36.816326530612244,
0,278851.0204081633,37.61224489795919,
0,278851.0204081633,38.40816326530612,
0,278851.0204081633,39.20408163265306,
0,278851.0204081633,40.0,
0,284973.46938775515,1.0,1.8175355256292112e-18
0,284973.46938775515,1.7959183673469388,1.4136387421560532e-18
0,284973.46938775515,2.5918367346938775,1.8175355256292112e-18
0,284973.46938775515,3.387755102040816,1.8175355256292112e-18
0,284973.46938775515,4.183673469387755,1.4136387421560532e-18
0,284973.46938775515,4.979591836734694,1.615587133892632e-18
0,284973.46938775515,5.775510204081632,1.8175355256292112e-18
0,284973.46938775515,6.571428571428571,1.2116903504194741e-18
0,284973.46938775515,7.36734693877551,1.615587133892632e-18
0,284973.46938775515,8.16326530612245,1.4136387421560532e-18
0,284973.46938775515,8.959183673469388,1.4136387421560532e-18
0,284973.46938775515,9.755102040816327,1.2116903504194741e-18
0,284973.46938775515,10.551020408163264,1.615587133892632e-18
0,284973.46938775515,11.346938775510203,1.8175355256292112e-18
0,284973.46938775515,12.142857142857142,1.615587133892632e-18
0,284973.46938775515,12.938775510204081,1.615587133892632e-18
0,284973.46938775515,13.73469387755102,1.615587133892632e-18
0,284973.46938775515,14.53061224489796,1.615587133892632e-18
0,284973.46938775515,15.326530612244898,1.8175355256292112e-18
0,284973.46938775515,16.122448979591837,1.2116903504194741e-18
0,284973.46938775515,16.918367346938776,1.615587133892632e-18
0,284973.46938775515,17.714285714285715,1.615587133892632e-18
0,284973.46938775515,18.510204081632654,1.615587133892632e-18
0,284973.46938775515,19.306122448979593,1.8175355256292112e-18
0,284973.46938775515,20.10204081632653,1.615587133892632e-18
0,284973.46938775515,20.897959183673468,1.615587133892632e-18
0,284973.46938775515,21.693877551020407,1.615587133892632e-18
0,284973.46938775515,22.489795918367346,-3.5530081663034743e-08
0,284973.46938775515,23.285714285714285,
0,284973.46938775515,24.081632653061224,
0,284973.46938775515,24.877551020408163,
0,284973.46938775515,25.6734693877551,
0,284973.46938775515,26.46938775510204,
0,284973.46938775515,27.26530612244898,
0,284973.46938775515,28.06122448979592,
0,284973.46938775515,28.857142857142858,
0,284973.46938775515,29.653061224489797,
0,284973.46938775515,30.448979591836736,
0,284973.46938775515,31.244897959183675,
0,284973.46938775515,32.04081632653062,
0,284973.46938775515,32.83673469387755,
0,284973.46938775515,33.63265306122449,
0,284973.46938775515,34.42857142857143,
0,284973.46938775515,35.224489795918366,
0,284973.46938775515,36.02040816326531,
0,284973.46938775515,36.816326530612244,
0,284973.46938775515,37.61224489795919,
0,284973.46938775515,38.40816326530612,
0,284973.46938775515,39.20408163265306,
0,284973.46938775515,40.0,
0,291095.918367347,1.0,1.8175355256292112e-18
0,291095.918367347,1.7959183673469388,1.8175355256292112e-18
0,291095.918367347,2.5918367346938775,1.8175355256292112e-18
0,291095.918367347,3.387755102040816,1.615587133892632e-18
0,291095.918367347,4.183673469387755,1.615587133892632e-18
0,291095.918367347,4.979591836734694,1.2116903504194741e-18
0,291095.918367347,5.775510204081632,1.615587133892632e-18
0,291095.918367347,6.571428571428571,1.2116903504194741e-18
0,291095.918367347,7.36734693877551,1.615587133892632e-18
0,291095.918367347,8.16326530612245,1.2116903504194741e-18
0,291095.918367347,8.959183673469388,1.615587133892632e-18
0,291095.918367347,9.755102040816327,1.8175355256292112e-18
0,291095.918367347,10.551020408163264,1.2116903504194741e-18
0,291095.918367347,11.346938775510203,1.2116903504194741e-18
0,291095.918367347,12.142857142857142,1.8175355256292112e-18
0,291095.918367347,12.938775510204081,1.4136387421560532e-18
0,291095.918367347,13.73469387755102,1.8175355256292112e-18
0,291095.918367347,14.53061224489796,1.615587133892632e-18
0,291095.918367347,15.326530612244898,1.2116903504194741e-18
0,291095.918367347,16.122448979591837,1.8175355256292112e-18
0,291095.918367347,16.918367346938776,1.615587133892632e-18
0,291095.918367347,17.714285714285715,1.8175355256292112e-18
0,291095.918367347,18.510204081632654,1.615587133892632e-18
0,291095.918367347,19.306122448979593,1.2116903504194741e-18
0,291095.918367347,20.10204081632653,1.615587133892632e-18
0,291095.918367347,20.897959183673468,1.2116903504194741e-18
0,291095.918367347,21.693877551020407,1.8175355256292112e-18
0,291095.918367347,22.489795918367346,1.0808863755811813e-09
0,291095.918367347,23.285714285714285,
0,291095.918367347,24.081632653061224,
0,291095.918367347,24.877551020408163,
0,291095.918367347,25.6734693877551,
0,291095.918367347,26.46938775510204,
0,291095.918367347,27.26530612244898,
0,291095.918367347,28.06122448979592,
0,291095.918367347,28.857142857142858,
0,291095.918367347,29.653061224489797,
0,291095.918367347,30.448979591836736,
0,291095.918367347,31.244897959183675,
0,291095.918367347,32.04081632653062,
0,291095.918367347,32.83673469387755,
0,291095.918367347,33.63265306122449,
0,291095.918367347,34.42857142857143,
0,291095.918367347,35.224489795918366,
0,291095.918367347,36.02040816326531,
0,291095.918367347,36.816326530612244,
0,291095.918367347,37.61224489795919,
0,291095.918367347,38.40816326530612,
0,291095.918367347,39.20408163265306,
0,291095.918367347,40.0,
0,297218.3673469388,1.0,1.615587133892632e-18
0,297218.3673469388,1.7959183673469388,1.4136387421560532e-18
0,297218.3673469388,2.5918367346938775,1.615587133892632e-18
0,297218.3673469388,3.387755102040816,1.8175355256292112e-18
0,297218.3673469388,4.183673469387755,1.615587133892632e-18
0,297218.3673469388,4.979591836734694,1.615587133892632e-18
0,297218.3673469388,5.775510204081632,1.615587133892632e-18
0,297218.3673469388,6.571428571428571,1.615587133892632e-18
0,297218.3673469388,7.36734693877551,1.8175355256292112e-18
0,297218.3673469388,8.16326530612245,1.2116903504194741e-18
0,297218.3673469388,8.959183673469388,1.615587133892632e-18
0,297218.3673469388,9.755102040816327,1.615587133892632e-18
0,297218.3673469388,10.551020408163264,1.615587133892632e-18
0,297218.3673469388,11.346938775510203,1.4136387421560532e-18
0,297218.3673469388,12.142857142857142,1.615587133892632e-18
0,297218.3673469388,12.938775510204081,1.2116903504194741e-18
0,297218.3673469388,13.73469387755102,1.8175355256292112e-18
0,297218.3673469388,14.53061224489796,1.615587133892632e-18
0,297218.3673469388,15.326530612244898,1.8175355256292112e-18
0,297218.3673469388,16.122448979591837,1.2116903504194741e-18
0,297218.3673469388,16.918367346938776,1.615587133892632e-18
0,297218.3673469388,17.714285714285715,1.615587133892632e-18
0,297218.3673469388,18.510204081632654,1.8175355256292112e-18
0,297218.3673469388,19.306122448979593,1.4136387421560532e-18
0,297218.3673469388,20.10204081632653,1.8175355256292112e-18
0,297218.3673469388,20.897959183673468,1.8175355256292112e-18
0,297218.3673469388,21.693877551020407,1.615587133892632e-18
0,297218.3673469388,22.489795918367346,3.0566452824196065e-09
0,297218.3673469388,23.285714285714285,
0,297218.3673469388,24.081632653061224,
0,297218.3673469388,24.877551020408163,
0,297218.3673469388,25.6734693877551,
0,297218.3673469388,26.46938775510204,
0,297218.3673469388,27.26530612244898,
0,297218.3673469388,28.06122448979592,
0,297218.3673469388,28.857142857142858,
0,297218.3673469388,29.653061224489797,
0,297218.3673469388,30.448979591836736,
0,297218.3673469388,31.244897959183675,
0,297218.3673469388,32.04081632653062,
0,297218.3673469388,32.83673469387755,
0,297218.3673469388,33.63265306122449,
0,297218.3673469388,34.42857142857143,
0,297218.3673469388,35.224489795918366,
0,297218.3673469388,36.02040816326531,
0,297218.3673469388,36.816326530612244,
0,297218.3673469388,37.61224489795919,
0,297218.3673469388,38.40816326530612,
0,297218.3673469388,39.20408163265306,
0,297218.3673469388,40.0,
0,303340.81632653065,1.0,1.615587133892632e-18
0,303340.81632653065,1.7959183673469388,1.8175355256292112e-18
0,303340.81632653065,2.5918367346938775,1.8175355256292112e-18
0,303340.81632653065,3.387755102040816,1.8175355256292112e-18
0,303340.81632653065,4.183673469387755,1.2116903504194741e-18
0,303340.81632653065,4.979591836734694,1.2116903504194741e-18
0,303340.81632653065,5.775510204081632,1.615587133892632e-18
0,303340.81632653065,6.571428571428571,1.2116903504194741e-18
0,303340.81632653065,7.36734693877551,1.2116903504194741e-18
0,303340.81632653065,8.16326530612245,1.2116903504194741e-18
0,303340.81632653065,8.959183673469388,1.615587133892632e-18
0,303340.81632653065,9.755102040816327,1.8175355256292112e-18
0,303340.81632653065,10.551020408163264,1.8175355256292112e-18
0,303340.81632653065,11.346938775510203,1.615587133892632e-18
0,303340.81632653065,12.142857142857142,1.8175355256292112e-18
0,303340.81632653065,12.938775510204081,1.8175355256292112e-18
0,303340.81632653065,13.73469387755102,1.8175355256292112e-18
0,303340.81632653065,14.53061224489796,1.8175355256292112e-18
0,303340.81632653065,15.326530612244898,1.615587133892632e-18
0,303340.81632653065,16.122448979591837,1.615587133892632e-18
0,303340.81632653065,16.918367346938776,1.615587133892632e-18
0,303340.81632653065,17.714285714285715,1.615587133892632e-18
0,303340.81632653065,18.510204081632654,1.615587133892632e-18
0,303340.81632653065,19.306122448979593,1.4136387421560532e-18
0,303340.81632653065,20.10204081632653,1.2116903504194741e-18
0,303340.81632653065,20.897959183673468,1.615587133892632e-18
0,303340.81632653065,21.693877551020407,1.8175355256292112e-18
0,303340.81632653065,22.489795918367346,-4.4973202180203116e-08
0,303340.81632653065,23.285714285714285,
0,303340.81632653065,24.081632653061224,
0,303340.81632653065,24.877551020408163,
0,303340.81632653065,25.6734693877551,
0,303340.81632653065,26.46938775510204,
0,303340.81632653065,27.26530612244898,
0,303340.81632653065,28.06122448979592,
0,303340.81632653065,28.857142857142858,
0,303340.81632653065,29.653061224489797,
0,303340.81632653065,30.448979591836736,
0,303340.81632653065,31.244897959183675,
0,303340.81632653065,32.04081632653062,
0,303340.81632653065,32.83673469387755,
0,303340.81632653065,33.63265306122449,
0,303340.81632653065,34.42857142857143,
0,303340.81632653065,35.224489795918366,
0,303340.81632653065,36.02040816326531,
0,303340.81632653065,36.816326530612244,
0,303340.81632653065,37.61224489795919,
