drdt,nut,M,N,r_het,rho,k,supersat,I,alphat,p,T,r_crit,epsilon,U:0,U:1,U:2,Points:0,Points:1,Points:2,Point ID,Block Number
4.66237e-11,0.0179932,1,1.86974e+06,0.00503574,0.59197,2.25871,2.00029,1.79058e+07,0.0106515,101284,372.978,1.02805e-09,25.5196,130.087,-10.6699,0,2.84447,1.28891,-0.5,3493,2
-1.21004e-11,0.017946,1,1.87676e+06,0.00502944,0.592078,2.23351,1.9996,1.71925e+07,0.0106254,101309,373.003,1.02848e-09,25.019,129.77,-10.6517,0,2.9374,1.28891,-0.5,3494,2
-7.18162e-11,0.0179003,1,1.88374e+06,0.00502321,0.592173,2.20899,1.99888,1.64672e+07,0.0106001,101332,373.028,1.02895e-09,24.5351,129.482,-10.581,0,3.03033,1.28891,-0.5,3495,2
-1.2921e-10,0.0178569,1,1.89092e+06,0.00501683,0.592256,2.18528,1.99818,1.57858e+07,0.0105759,101353,373.053,1.0294e-09,24.0696,129.223,-10.4637,0,3.12326,1.28891,-0.5,3496,2
-1.83622e-10,0.0178154,1,1.89845e+06,0.00501016,0.59233,2.16231,1.99751,1.51572e+07,0.0105526,101372,373.078,1.02983e-09,23.621,128.991,-10.3136,0,3.21619,1.28891,-0.5,3497,2
-2.31613e-10,0.0177763,1,1.90647e+06,0.0050031,0.592394,2.14015,1.99693,1.46272e+07,0.0105306,101390,373.1,1.0302e-09,23.1902,128.783,-10.1322,0,3.30912,1.28891,-0.5,3498,2
-2.71736e-10,0.0177389,1,1.9149e+06,0.00499574,0.592453,2.11864,1.99645,1.42108e+07,0.0105095,101405,373.119,1.03051e-09,22.7743,128.602,-9.92535,0,3.40205,1.28891,-0.5,3499,2
-3.02697e-10,0.0177036,1,1.92361e+06,0.00498817,0.592505,2.09783,1.9961,1.3917e+07,0.0104895,101418,373.135,1.03073e-09,22.3736,128.437,-9.70684,0,3.49497,1.28891,-0.5,3500,2
-3.24233e-10,0.0176698,1,1.93222e+06,0.00498074,0.592555,2.0776,1.99589,1.37436e+07,0.0104703,101430,373.147,1.03087e-09,21.9862,128.299,-9.46128,0,3.5879,1.28891,-0.5,3501,2
-3.40208e-10,0.0176376,1,1.94054e+06,0.00497361,0.592598,2.05796,1.99574,1.36324e+07,0.010452,101440,373.156,1.03096e-09,21.6117,128.18,-9.22019,0,3.68083,1.28891,-0.5,3502,2
-3.50629e-10,0.0176075,1,1.9484e+06,0.00496692,0.592638,2.03896,1.99567,1.35819e+07,0.0104349,101448,373.161,1.031e-09,21.2508,128.077,-8.95425,0,3.77376,1.28891,-0.5,3503,2
-3.58908e-10,0.0175785,1,1.95536e+06,0.00496102,0.592673,2.02041,1.99562,1.35466e+07,0.0104183,101455,373.165,1.03103e-09,20.9004,128.001,-8.69319,0,3.86669,1.28891,-0.5,3504,2
-3.6664e-10,0.0175515,1,1.96136e+06,0.00495596,0.592699,2.00249,1.99555,1.35018e+07,0.0104028,101460,373.168,1.03107e-09,20.5627,127.932,-8.4347,0,3.95962,1.28891,-0.5,3505,2
-3.72245e-10,0.017526,1,1.96674e+06,0.00495144,0.592722,1.9851,1.99551,1.34789e+07,0.0103881,101464,373.171,1.03109e-09,20.2365,127.87,-8.15611,0,4.05255,1.28891,-0.5,3506,2
-3.79861e-10,0.0175005,1,1.97132e+06,0.00494762,0.592733,1.96793,1.99542,1.34039e+07,0.0103731,101468,373.173,1.03115e-09,19.9171,127.844,-7.86581,0,4.14548,1.28891,-0.5,3507,2
-3.91168e-10,0.0174757,1,1.9752e+06,0.00494439,0.592726,1.95116,1.99524,1.32507e+07,0.0103583,101468,373.175,1.03127e-09,19.6068,127.848,-7.60318,0,4.23841,1.28891,-0.5,3508,2
-4.028e-10,0.0174519,1,1.97905e+06,0.0049412,0.592714,1.9348,1.99506,1.30918e+07,0.010344,101466,373.179,1.03139e-09,19.3056,127.853,-7.3288,0,4.33134,1.28891,-0.5,3509,2
-4.09794e-10,0.017428,1,1.98298e+06,0.00493796,0.592703,1.91868,1.99495,1.29919e+07,0.0103296,101465,373.183,1.03147e-09,19.0112,127.855,-7.0418,0,4.42426,1.28891,-0.5,3510,2
-4.13749e-10,0.0174038,1,1.98721e+06,0.00493446,0.592696,1.90273,1.99488,1.2938e+07,0.0103152,101463,373.185,1.03151e-09,18.7224,127.871,-6.73747,0,4.51719,1.28891,-0.5,3511,2
-4.18091e-10,0.0173796,1,1.99162e+06,0.00493084,0.592691,1.88699,1.99482,1.28801e+07,0.0103008,101461,373.186,1.03156e-09,18.4396,127.885,-6.43646,0,4.61012,1.28891,-0.5,3512,2
-4.25569e-10,0.0173551,1,1.99636e+06,0.00492695,0.592686,1.8714,1.9947,1.2786e+07,0.0102861,101460,373.188,1.03164e-09,18.1617,127.888,-6.23407,0,4.70305,1.28891,-0.5,3513,2
-4.37257e-10,0.0173309,1,2.00124e+06,0.00492295,0.592671,1.85607,1.99451,1.26257e+07,0.0102716,101458,373.19,1.03177e-09,17.8902,127.918,-5.97568,0,4.79598,1.28891,-0.5,3514,2
-4.45997e-10,0.0173071,1,2.00661e+06,0.00491855,0.592648,1.84098,1.99435,1.24933e+07,0.0102571,101455,373.195,1.03187e-09,17.6248,127.948,-5.69786,0,4.88891,1.28891,-0.5,3515,2
-4.48168e-10,0.0172839,1,2.01253e+06,0.00491372,0.592632,1.82615,1.99431,1.2451e+07,0.010243,101454,373.197,1.03191e-09,17.3652,127.968,-5.46208,0,4.98184,1.28891,-0.5,3516,2
-4.49405e-10,0.0172609,1,2.01882e+06,0.0049086,0.592614,1.81151,1.99426,1.24126e+07,0.010229,101452,373.198,1.03193e-09,17.1108,128.001,-5.24871,0,5.07477,1.28891,-0.5,3517,2
-4.51369e-10,0.0172387,1,2.02563e+06,0.00490307,0.592593,1.79719,1.99421,1.23618e+07,0.0102156,101448,373.198,1.03197e-09,16.863,128.038,-5.05939,0,5.1677,1.28891,-0.5,3518,2
-4.52832e-10,0.0172177,1,2.03293e+06,0.00489719,0.592571,1.78321,1.99416,1.23152e+07,0.0102027,101444,373.198,1.03201e-09,16.6218,128.077,-4.84407,0,5.26062,1.28891,-0.5,3519,2
-4.5213e-10,0.017198,1,2.04083e+06,0.00489083,0.59255,1.76959,1.99414,1.22994e+07,0.0101907,101440,373.198,1.03203e-09,16.3877,128.117,-4.61373,0,5.35355,1.28891,-0.5,3520,2
-4.43539e-10,0.0171795,1,2.04943e+06,0.00488397,0.592532,1.75631,1.99425,1.23833e+07,0.0101794,101437,373.197,1.03196e-09,16.16,128.157,-4.40253,0,5.44648,1.28891,-0.5,3521,2
-4.25592e-10,0.0171623,1,2.05876e+06,0.00487657,0.592513,1.74342,1.99449,1.25778e+07,0.0101689,101432,373.193,1.0318e-09,15.9396,128.21,-4.20335,0,5.53941,1.28891,-0.5,3522,2
-4.01384e-10,0.0171466,1,2.06875e+06,0.00486868,0.592502,1.7309,1.99483,1.28537e+07,0.0101594,101428,373.185,1.03158e-09,15.7259,128.271,-4.00004,0,5.63234,1.28891,-0.5,3523,2
-3.74643e-10,0.017132,1,2.07923e+06,0.00486047,0.592498,1.71872,1.99522,1.31708e+07,0.0101506,101424,373.173,1.03132e-09,15.5187,128.331,-3.81141,0,5.72527,1.28891,-0.5,3524,2
-3.47167e-10,0.0171184,1,2.09003e+06,0.00485208,0.592497,1.70686,1.99561,1.35028e+07,0.0101426,101420,373.161,1.03106e-09,15.3173,128.4,-3.63816,0,5.8182,1.28891,-0.5,3525,2
-3.19775e-10,0.0171057,1,2.10086e+06,0.0048437,0.592495,1.69529,1.996,1.38372e+07,0.010135,101417,373.148,1.0308e-09,15.1215,128.48,-3.47029,0,5.91113,1.28891,-0.5,3526,2
-2.94166e-10,0.0170937,1,2.11155e+06,0.00483551,0.592493,1.68396,1.99636,1.41538e+07,0.010128,101413,373.136,1.03056e-09,14.9307,128.56,-3.30749,0,6.00406,1.28891,-0.5,3527,2
-2.70283e-10,0.0170822,1,2.12185e+06,0.00482765,0.592491,1.67287,1.9967,1.44538e+07,0.0101211,101409,373.125,1.03034e-09,14.7444,128.639,-3.15314,0,6.09698,1.28891,-0.5,3528,2
-2.47987e-10,0.0170712,1,2.13185e+06,0.00482009,0.592489,1.66196,1.99701,1.47379e+07,0.0101145,101406,373.113,1.03014e-09,14.5622,128.717,-3.00619,0,6.18991,1.28891,-0.5,3529,2
-2.28869e-10,0.0170601,1,2.14125e+06,0.00481301,0.592484,1.65121,1.99727,1.49822e+07,0.0101079,101402,373.104,1.02996e-09,14.3837,128.791,-2.86734,0,6.28284,1.28891,-0.5,3530,2
-2.12868e-10,0.0170493,1,2.15031e+06,0.00480624,0.592479,1.6406,1.99749,1.5185e+07,0.0101014,101399,373.095,1.02982e-09,14.2086,128.86,-2.7359,0,6.37577,1.28891,-0.5,3531,2
-1.99983e-10,0.0170384,1,2.15886e+06,0.00479989,0.592472,1.63014,1.99766,1.53444e+07,0.0100948,101396,373.088,1.02971e-09,14.0368,128.926,-2.61024,0,6.4687,1.28891,-0.5,3532,2
-1.90741e-10,0.0170275,1,2.16712e+06,0.00479377,0.592462,1.61976,1.99777,1.54507e+07,0.0100882,101392,373.083,1.02964e-09,13.8676,128.986,-2.4912,0,6.56163,1.28891,-0.5,3533,2
-1.83472e-10,0.0170164,1,2.17509e+06,0.00478791,0.592452,1.60953,1.99785,1.55284e+07,0.0100815,101389,373.079,1.02958e-09,13.7017,129.042,-2.3759,0,6.65456,1.28891,-0.5,3534,2
-1.77015e-10,0.0170054,1,2.18306e+06,0.00478208,0.592439,1.59938,1.99793,1.55945e+07,0.0100747,101386,373.076,1.02954e-09,13.5382,129.093,-2.26597,0,6.74749,1.28891,-0.5,3535,2
-1.72007e-10,0.0169942,1,2.19085e+06,0.0047764,0.592427,1.58934,1.99798,1.56392e+07,0.0100678,101383,373.073,1.02951e-09,13.3777,129.139,-2.16073,0,6.84042,1.28891,-0.5,3536,2
-1.66975e-10,0.0169831,1,2.19892e+06,0.00477056,0.592413,1.5794,1.99803,1.56847e+07,0.010061,101380,373.071,1.02947e-09,13.2197,129.184,-2.0599,0,6.93335,1.28891,-0.5,3537,2
-1.60793e-10,0.0169719,1,2.20714e+06,0.00476463,0.592401,1.56959,1.9981,1.57484e+07,0.0100541,101377,373.069,1.02943e-09,13.0645,129.227,-1.96361,0,7.02627,1.28891,-0.5,3538,2
-1.54138e-10,0.0169607,1,2.21576e+06,0.00475845,0.592389,1.55987,1.99817,1.58206e+07,0.0100474,101374,373.066,1.02938e-09,12.9116,129.268,-1.87225,0,7.1192,1.28891,-0.5,3539,2
-1.45394e-10,0.0169497,1,2.22468e+06,0.00475208,0.592378,1.55029,1.99828,1.5926e+07,0.0100406,101372,373.063,1.02931e-09,12.7618,129.308,-1.78512,0,7.21213,1.28891,-0.5,3540,2
-1.33322e-10,0.0169387,1,2.23414e+06,0.00474537,0.59237,1.5408,1.99844,1.60846e+07,0.010034,101370,373.059,1.02921e-09,12.6141,129.348,-1.70322,0,7.30506,1.28891,-0.5,3541,2
-1.21253e-10,0.0169278,1,2.24389e+06,0.00473849,0.592364,1.53144,1.9986,1.62458e+07,0.0100275,101367,373.054,1.02911e-09,12.4693,129.387,-1.62576,0,7.39799,1.28891,-0.5,3542,2
-1.12486e-10,0.0169171,1,2.25394e+06,0.00473144,0.592358,1.52216,1.99871,1.6358e+07,0.010021,101365,373.049,1.02903e-09,12.3265,129.424,-1.55425,0,7.49092,1.28891,-0.5,3543,2
-1.06299e-10,0.0169064,1,2.26417e+06,0.0047243,0.592351,1.51301,1.99879,1.64312e+07,0.0100145,101362,373.046,1.02899e-09,12.1865,129.461,-1.48717,0,7.58385,1.28891,-0.5,3544,2
-1.01469e-10,0.0168959,1,2.27465e+06,0.00471705,0.592344,1.50396,1.99884,1.64844e+07,0.0100082,101360,373.043,1.02895e-09,12.0486,129.496,-1.42535,0,7.67678,1.28891,-0.5,3545,2
-9.51201e-11,0.0168855,1,2.28525e+06,0.00470974,0.592336,1.49504,1.99892,1.65624e+07,0.0100019,101358,373.04,1.0289e-09,11.9134,129.529,-1.36843,0,7.76971,1.28891,-0.5,3546,2
-8.89885e-11,0.0168755,1,2.29605e+06,0.00470235,0.59233,1.48621,1.99899,1.66382e+07,0.00999583,101356,373.038,1.02885e-09,11.7803,129.561,-1.31474,0,7.86263,1.28891,-0.5,3547,2
-8.5782e-11,0.0168655,1,2.30692e+06,0.00469495,0.592323,1.47753,1.99902,1.66684e+07,0.0099898,101354,373.036,1.02883e-09,11.6498,129.589,-1.26534,0,7.95556,1.28891,-0.5,3548,2
-8.27327e-11,0.0168559,1,2.31792e+06,0.00468752,0.592314,1.46894,1.99906,1.66968e+07,0.00998398,101353,373.034,1.02881e-09,11.5214,129.617,-1.21868,0,8.04849,1.28891,-0.5,3549,2
-7.78644e-11,0.0168463,1,2.32899e+06,0.00468008,0.592308,1.46049,1.99911,1.67543e+07,0.00997823,101351,373.032,1.02877e-09,11.3956,129.641,-1.17548,0,8.14142,1.28891,-0.5,3550,2
-7.88608e-11,0.0168371,1,2.3399e+06,0.0046728,0.592301,1.45211,1.99908,1.67178e+07,0.0099726,101350,373.03,1.0288e-09,11.2715,129.664,-1.13363,0,8.23435,1.28891,-0.5,3551,2
-8.25477e-11,0.0168278,1,2.3507e+06,0.00466562,0.592294,1.44387,1.99901,1.66395e+07,0.00996699,101348,373.029,1.02885e-09,11.15,129.686,-1.0943,0,8.32728,1.28891,-0.5,3552,2
-9.39857e-11,0.0168188,1,2.36136e+06,0.0046586,0.592282,1.4357,1.99883,1.64437e+07,0.0099615,101346,373.03,1.02897e-09,11.03,129.708,-1.05697,0,8.42021,1.28891,-0.5,3553,2
-1.05113e-10,0.0168099,1,2.37198e+06,0.00465164,0.592266,1.42766,1.99865,1.62533e+07,0.00995595,101345,373.034,1.02909e-09,10.9126,129.727,-1.02186,0,8.51314,1.28891,-0.5,3554,2
-1.05781e-10,0.0168014,1,2.3827e+06,0.00464466,0.59225,1.41971,1.99863,1.62274e+07,0.00995063,101343,373.038,1.0291e-09,10.7969,129.745,-0.987776,0,8.60607,1.28891,-0.5,3555,2
-1.08255e-10,0.0167928,1,2.3934e+06,0.00463772,0.59224,1.41188,1.99858,1.61756e+07,0.00994536,101342,373.04,1.02913e-09,10.6836,129.764,-0.955574,0,8.69899,1.28891,-0.5,3556,2
-1.17906e-10,0.0167843,1,2.40406e+06,0.00463086,0.592228,1.40409,1.99843,1.60156e+07,0.00994015,101340,373.042,1.02924e-09,10.5714,129.778,-0.928665,0,8.79192,1.28891,-0.5,3557,2
-1.30861e-10,0.0167757,1,2.41455e+06,0.00462413,0.592212,1.39641,1.99823,1.58058e+07,0.00993477,101339,373.047,1.02937e-09,10.4614,129.793,-0.90254,0,8.88485,1.28891,-0.5,3558,2
-1.41049e-10,0.0167673,1,2.425e+06,0.00461749,0.592199,1.38878,1.99807,1.56408e+07,0.00992956,101338,373.051,1.02948e-09,10.3526,129.807,-0.877626,0,8.97778,1.28891,-0.5,3559,2
-1.50265e-10,0.0167587,1,2.4354e+06,0.0046109,0.592186,1.38126,1.99793,1.54936e+07,0.00992424,101337,373.055,1.02957e-09,10.246,129.818,-0.854859,0,9.07071,1.28891,-0.5,3560,2
-1.5374e-10,0.0167503,1,2.4458e+06,0.00460437,0.592172,1.37378,1.99787,1.54327e+07,0.00991904,101336,373.059,1.02961e-09,10.1404,129.824,-0.837085,0,9.16364,1.28891,-0.5,3561,2
-1.5321e-10,0.0167416,1,2.4562e+06,0.00459785,0.592161,1.3664,1.99787,1.54291e+07,0.00991374,101335,373.061,1.02961e-09,10.037,129.827,-0.821654,0,9.25657,1.28891,-0.5,3562,2
-1.49786e-10,0.0167331,1,2.46656e+06,0.00459141,0.592154,1.35905,1.99792,1.54663e+07,0.00990859,101334,373.061,1.02959e-09,9.93437,129.83,-0.808449,0,9.3495,1.28891,-0.5,3563,2
-1.45542e-10,0.0167243,1,2.47691e+06,0.004585,0.592148,1.3518,1.99796,1.55157e+07,0.00990325,101332,373.061,1.02955e-09,9.83374,129.833,-0.798306,0,9.44243,1.28891,-0.5,3564,2
-1.42771e-10,0.0167156,1,2.48719e+06,0.00457868,0.592143,1.34457,1.99799,1.5544e+07,0.00989804,101331,373.06,1.02954e-09,9.73393,129.845,-0.786036,0,9.53536,1.28891,-0.5,3565,2
-1.40721e-10,0.0167069,1,2.49748e+06,0.00457238,0.592137,1.33744,1.99801,1.55616e+07,0.0098928,101330,373.058,1.02953e-09,9.63601,129.859,-0.775141,0,9.62828,1.28891,-0.5,3566,2
-1.38229e-10,0.0166968,1,2.5079e+06,0.00456605,0.592131,1.33028,1.99804,1.55855e+07,0.00988671,101328,373.057,1.02951e-09,9.53893,129.875,-0.765574,0,9.72121,1.28891,-0.5,3567,2
-1.36325e-10,0.0166954,1,2.51775e+06,0.00456008,0.592126,1.32357,1.99806,1.56008e+07,0.00988577,101328,373.056,1.0295e-09,9.44365,129.892,-0.758188,0,9.81414,1.28891,-0.5,3568,2
-1.32768e-10,0.0166764,1,2.53114e+06,0.00455203,0.592121,1.31503,1.9981,1.56417e+07,0.00987446,101326,373.055,1.02947e-09,9.33292,129.91,-0.753263,0,9.90707,1.28891,-0.5,3569,2
-1.29348e-10,0.016651,1,2.5416e+06,0.00454576,0.592115,1.30851,1.99814,1.56794e+07,0.00985933,101325,373.054,1.02944e-09,9.25462,129.921,-0.751886,0,10,1.28891,-0.5,3570,2
1.13767e-09,0.0179031,1,1.45691e+06,0.00547228,0.589372,2.64611,2.01354,3.8202e+07,0.0105516,100690,372.438,1.01983e-09,35.2003,138.061,5.36809,6.13539e-18,0.707107,1.35355,-0.5,3571,2
1.11499e-09,0.017947,1,1.48016e+06,0.00544353,0.589342,2.63777,2.01301,3.69349e+07,0.0105769,100690,372.448,1.02017e-09,34.8936,138.059,4.24365,0,0.800036,1.35355,-0.5,3572,2
1.06347e-09,0.0179843,1,1.5045e+06,0.00541401,0.589422,2.62638,2.01221,3.52774e+07,0.0106003,100710,372.471,1.02068e-09,34.5212,137.872,3.25132,0,0.892965,1.35355,-0.5,3573,2
9.9408e-10,0.0180171,1,1.52789e+06,0.00538626,0.589505,2.61466,2.01115,3.31545e+07,0.0106211,100734,372.507,1.02135e-09,34.1514,137.56,2.06741,0,0.985894,1.35355,-0.5,3574,2
9.63043e-10,0.0180431,1,1.55095e+06,0.00535943,0.589571,2.60158,2.01073,3.24303e+07,0.0106377,100756,372.539,1.02161e-09,33.7619,137.267,0.831476,0,1.07882,1.35355,-0.5,3575,2
9.50734e-10,0.0180628,1,1.57317e+06,0.00533408,0.589656,2.58713,2.01064,3.23242e+07,0.0106508,100776,372.56,1.02164e-09,33.3514,137.005,-0.308047,0,1.17175,1.35355,-0.5,3576,2
9.2961e-10,0.0180782,1,1.59411e+06,0.00531061,0.589767,2.57174,2.01044,3.19437e+07,0.0106619,100798,372.573,1.02176e-09,32.9281,136.722,-1.39051,0,1.26468,1.35355,-0.5,3577,2
8.93114e-10,0.0180855,1,1.61405e+06,0.00528865,0.589888,2.55463,2.01,3.11467e+07,0.0106684,100822,372.585,1.02203e-09,32.4781,136.412,-2.42203,0,1.35761,1.35355,-0.5,3578,2
8.46735e-10,0.018087,1,1.63339e+06,0.0052677,0.590013,2.53627,2.00941,3.01235e+07,0.0106716,100848,372.601,1.02239e-09,32.0104,136.077,-3.39955,0,1.45054,1.35355,-0.5,3579,2
7.9666e-10,0.0180836,1,1.65211e+06,0.00524773,0.590137,2.51696,2.00879,2.90713e+07,0.0106717,100875,372.624,1.02277e-09,31.5309,135.715,-4.31605,0,1.54347,1.35355,-0.5,3580,2
7.44253e-10,0.0180769,1,1.67009e+06,0.00522882,0.590263,2.49711,2.00815,2.803e+07,0.0106701,100903,372.649,1.02317e-09,31.0471,135.331,-5.16677,0,1.6364,1.35355,-0.5,3581,2
6.87594e-10,0.0180672,1,1.68713e+06,0.00521117,0.590393,2.47681,2.00746,2.69436e+07,0.0106667,100932,372.676,1.0236e-09,30.5607,134.924,-5.94698,0,1.72933,1.35355,-0.5,3582,2
6.29385e-10,0.0180544,1,1.70343e+06,0.0051945,0.590527,2.45609,2.00676,2.5886e+07,0.0106615,100963,372.705,1.02403e-09,30.0727,134.5,-6.6645,0,1.82225,1.35355,-0.5,3583,2
5.68953e-10,0.0180385,1,1.71866e+06,0.00517911,0.590662,2.43494,2.00604,2.4839e+07,0.0106546,100994,372.734,1.02448e-09,29.5829,134.061,-7.31862,0,1.91518,1.35355,-0.5,3584,2
5.09885e-10,0.0180182,1,1.73322e+06,0.00516457,0.590801,2.4131,2.00535,2.388e+07,0.0106452,101026,372.763,1.02491e-09,29.0872,133.615,-7.91329,0,2.00811,1.35355,-0.5,3585,2
4.52312e-10,0.017994,1,1.74691e+06,0.00515103,0.590941,2.39066,2.0047,2.301e+07,0.0106334,101058,372.791,1.02531e-09,28.587,133.169,-8.44616,0,2.10104,1.35355,-0.5,3586,2
3.96771e-10,0.0179657,1,1.75959e+06,0.00513863,0.591083,2.36758,2.00409,2.22198e+07,0.0106192,101089,372.818,1.02569e-09,28.0819,132.727,-8.9154,0,2.19397,1.35355,-0.5,3587,2
3.43746e-10,0.0179344,1,1.77102e+06,0.00512756,0.591225,2.34413,2.00352,2.15182e+07,0.0106032,101120,372.843,1.02605e-09,27.5763,132.294,-9.32111,0,2.2869,1.35355,-0.5,3588,2
2.8548e-10,0.0179012,1,1.78066e+06,0.0051183,0.591362,2.32053,2.00287,2.07226e+07,0.0105861,101150,372.869,1.02646e-09,27.0742,131.872,-9.66091,0,2.37983,1.35355,-0.5,3589,2
2.24558e-10,0.0178663,1,1.78914e+06,0.00511021,0.591493,2.2969,2.00216,1.98936e+07,0.0105678,101180,372.895,1.0269e-09,26.5772,131.467,-9.94102,0,2.47276,1.35355,-0.5,3590,2
1.61531e-10,0.0178303,1,1.79695e+06,0.0051028,0.591616,2.27337,2.00142,1.90445e+07,0.0105487,101208,372.923,1.02736e-09,26.0879,131.079,-10.1598,0,2.56569,1.35355,-0.5,3591,2
1.01698e-10,0.0177926,1,1.80471e+06,0.00509547,0.591731,2.24986,2.00072,1.82749e+07,0.0105285,101236,372.951,1.02781e-09,25.6052,130.717,-10.3238,0,2.65861,1.35355,-0.5,3592,2
4.7966e-11,0.0177545,1,1.81264e+06,0.00508802,0.591841,2.22656,2.0001,1.7632e+07,0.0105078,101262,372.976,1.02819e-09,25.1316,130.376,-10.4291,0,2.75154,1.35355,-0.5,3593,2
-6.53353e-12,0.0177155,1,1.82048e+06,0.0050807,0.591945,2.20345,1.99946,1.698e+07,0.0104866,101286,373,1.0286e-09,24.6666,130.066,-10.4804,0,2.84447,1.35355,-0.5,3594,2
-6.33936e-11,0.0176778,1,1.82856e+06,0.0050732,0.592039,2.18089,1.99878,1.62933e+07,0.0104659,101308,373.025,1.02904e-09,24.2156,129.78,-10.4752,0,2.9374,1.35355,-0.5,3595,2
-1.17829e-10,0.0176411,1,1.83705e+06,0.00506536,0.592124,2.15884,1.99811,1.56561e+07,0.0104457,101329,373.049,1.02946e-09,23.7778,129.514,-10.4262,0,3.03033,1.35355,-0.5,3596,2
-1.68199e-10,0.017606,1,1.84598e+06,0.00505718,0.592201,2.13741,1.9975,1.50883e+07,0.0104263,101348,373.071,1.02985e-09,23.3543,129.277,-10.3301,0,3.12326,1.35355,-0.5,3597,2
-2.16771e-10,0.0175723,1,1.85514e+06,0.00504884,0.592268,2.11652,1.9969,1.45504e+07,0.0104075,101366,373.093,1.03024e-09,22.944,129.062,-10.1986,0,3.21619,1.35355,-0.5,3598,2
-2.57886e-10,0.0175398,1,1.86461e+06,0.00504027,0.592329,2.09615,1.99641,1.41208e+07,0.0103893,101381,373.112,1.03055e-09,22.5462,128.872,-10.0337,0,3.30912,1.35355,-0.5,3599,2
-2.91169e-10,0.0175084,1,1.8741e+06,0.00503174,0.592384,2.07627,1.99602,1.37989e+07,0.0103717,101395,373.129,1.0308e-09,22.1602,128.706,-9.83895,0,3.40205,1.35355,-0.5,3600,2
-3.17867e-10,0.0174782,1,1.88339e+06,0.00502346,0.592433,2.05686,1.99573,1.35586e+07,0.0103547,101407,373.142,1.03099e-09,21.7855,128.559,-9.6314,0,3.49497,1.35355,-0.5,3601,2
-3.38516e-10,0.0174492,1,1.89214e+06,0.0050157,0.592479,2.03793,1.99552,1.33911e+07,0.0103383,101418,373.152,1.03112e-09,21.4217,128.436,-9.40049,0,3.5879,1.35355,-0.5,3602,2
-3.56333e-10,0.0174219,1,1.90024e+06,0.00500857,0.592519,2.01954,1.99533,1.32481e+07,0.0103228,101427,373.161,1.03124e-09,21.0698,128.325,-9.16745,0,3.68083,1.35355,-0.5,3603,2
-3.71524e-10,0.0173962,1,1.90769e+06,0.00500205,0.592553,2.00167,1.99518,1.31288e+07,0.0103082,101435,373.167,1.03134e-09,20.7292,128.233,-8.91679,0,3.77376,1.35355,-0.5,3604,2
-3.8619e-10,0.0173723,1,1.91431e+06,0.00499628,0.59258,1.98434,1.99501,1.30033e+07,0.0102944,101441,373.174,1.03145e-09,20.4,128.163,-8.66118,0,3.86669,1.35355,-0.5,3605,2
-3.96888e-10,0.0173503,1,1.92027e+06,0.00499108,0.5926,1.96762,1.9949,1.29181e+07,0.0102818,101446,373.18,1.03152e-09,20.0828,128.094,-8.4136,0,3.95962,1.35355,-0.5,3606,2
-4.04283e-10,0.0173301,1,1.92566e+06,0.00498641,0.592616,1.95142,1.99483,1.28628e+07,0.0102701,101450,373.183,1.03156e-09,19.7766,128.042,-8.13203,0,4.05255,1.35355,-0.5,3607,2
-4.12444e-10,0.0173099,1,1.93021e+06,0.00498248,0.592625,1.93544,1.99473,1.2782e+07,0.0102583,101453,373.185,1.03163e-09,19.4767,128.006,-7.86591,0,4.14548,1.35355,-0.5,3608,2
-4.2661e-10,0.0172905,1,1.93385e+06,0.00497934,0.592619,1.91984,1.99451,1.26064e+07,0.0102467,101453,373.191,1.03177e-09,19.1855,127.975,-7.63672,0,4.23841,1.35355,-0.5,3609,2
-4.37219e-10,0.0172721,1,1.93727e+06,0.0049764,0.592609,1.90466,1.99435,1.24735e+07,0.0102357,101452,373.197,1.03188e-09,18.9033,127.954,-7.34519,0,4.33134,1.35355,-0.5,3610,2
-4.38228e-10,0.0172528,1,1.94058e+06,0.00497356,0.592607,1.88951,1.99434,1.24658e+07,0.0102241,101451,373.199,1.03189e-09,18.6247,127.94,-7.05252,0,4.42426,1.35355,-0.5,3611,2
-4.43081e-10,0.0172323,1,1.94379e+06,0.00497082,0.592605,1.8744,1.99427,1.24051e+07,0.010212,101450,373.199,1.03193e-09,18.3497,127.953,-6.72633,0,4.51719,1.35355,-0.5,3612,2
-4.51753e-10,0.0172115,1,1.94707e+06,0.00496802,0.592603,1.85942,1.99413,1.22959e+07,0.0101996,101448,373.199,1.03203e-09,18.0794,127.975,-6.42143,0,4.61012,1.35355,-0.5,3613,2
-4.70256e-10,0.0171901,1,1.9507e+06,0.00496494,0.592591,1.8445,1.99384,1.20637e+07,0.0101867,101447,373.204,1.03222e-09,17.8128,127.977,-6.237,0,4.70305,1.35355,-0.5,3614,2
-4.88702e-10,0.0171687,1,1.95454e+06,0.0049617,0.592567,1.82983,1.99354,1.18266e+07,0.0101737,101445,373.212,1.03243e-09,17.5522,127.994,-5.99024,0,4.79598,1.35355,-0.5,3615,2
-4.94617e-10,0.0171476,1,1.95943e+06,0.00495757,0.592549,1.81534,1.99344,1.17437e+07,0.0101608,101444,373.217,1.0325e-09,17.2966,128.019,-5.72304,0,4.88891,1.35355,-0.5,3616,2
